,Wine,Vintage,Format,Cost,Qty,Negoce
249,MONTROSE ,2012.0,75cl,62.0,12,Twins
250,MONTROSE ,2013.0,75cl,57.6,12,Twins
251,CALON SEGUR  ,1989.0,75cl,150.0,12,Twins
252,CALON SEGUR  ,1995.0,75cl,92.0,12,Twins
253,CALON SEGUR  ,1996.0,75cl,82.0,12,Twins
254,CALON SEGUR  ,2000.0,75cl,79.8,12,Twins
255,CALON SEGUR  ,2001.0,75cl,72.0,12,Twins
256,CALON SEGUR  ,2003.0,75cl,82.0,12,Twins
257,CALON SEGUR  ,2005.0,75cl,85.0,12,Twins
258,CALON SEGUR  ,2009.0,75cl,83.5,12,Twins
259,CALON SEGUR  ,2010.0,75cl,83.5,12,Twins
260,CALON SEGUR  ,2011.0,75cl,69.95,12,Twins
261,LAFON ROCHET,1975.0,"1,5L",110.0,12,Twins
262,LAFON ROCHET,1985.0,75cl,65.0,12,Twins
263,LAFON ROCHET,1995.0,75cl,52.0,12,Twins
264,LAFON ROCHET,1996.0,75cl,52.0,12,Twins
265,LAFON ROCHET,2005.0,75cl,48.0,12,Twins
266,LAFON ROCHET,2005.0,"1,5L",92.0,12,Twins
267,LAFON ROCHET,2005.0,"3,0L",186.0,12,Twins
268,LAFON ROCHET,2006.0,75cl,31.0,12,Twins
269,LAFON ROCHET,2008.0,75cl,27.5,12,Twins
270,LAFON ROCHET,2009.0,75cl,36.0,12,Twins
271,LAFON ROCHET,2010.0,75cl,35.0,12,Twins
272,LAFON ROCHET,2012.0,75cl,24.75,12,Twins
273,LAFON ROCHET,2013.0,75cl,21.5,12,Twins
274,COS LABORY  ,2009.0,75cl,29.95,12,Twins
275,HAUT MARBUZET,2003.0,75cl,32.0,12,Twins
276,LILIAN LADOUYS,2000.0,"1,5L",55.0,12,Twins
277,LILIAN LADOUYS,2000.0,"3,0L",129.0,12,Twins
278,LILIAN LADOUYS,2005.0,"3,0L",110.0,12,Twins
279,LILIAN LADOUYS,2010.0,75cl,16.0,12,Twins
280,MEYNEY,1986.0,"3,0L",160.0,12,Twins
281,MEYNEY,1995.0,"1,5L",60.0,12,Twins
282,MEYNEY,2005.0,"1,5L",52.0,12,Twins
283,MEYNEY,2006.0,75cl,24.5,12,Twins
284,MEYNEY,2009.0,75cl,27.8,12,Twins
285,MEYNEY,2014.0,75cl,16.55,12,Twins
286,ORMES DE PEZ,2013.0,75cl,14.25,12,Twins
287,PHELAN SEGUR,1988.0,75cl,49.5,12,Twins
288,PHELAN SEGUR,2006.0,75cl,27.95,12,Twins
289,PHELAN SEGUR,2010.0,75cl,33.95,12,Twins
290,PHELAN SEGUR,2011.0,75cl,24.95,12,Twins
291,PHELAN SEGUR,2012.0,75cl,24.95,12,Twins
292,PHELAN SEGUR,2013.0,75cl,20.4,12,Twins
293,DUCRU BEAUCAILLOU ex-château,1982.0,75cl,350.0,12,Twins
294,DUCRU BEAUCAILLOU ex-château,1982.0,"1,5L",1000.0,12,Twins
295,DUCRU BEAUCAILLOU ex-château,1985.0,75cl,140.0,12,Twins
296,DUCRU BEAUCAILLOU ex-château,1986.0,75cl,140.0,12,Twins
297,DUCRU BEAUCAILLOU ex-château,1988.0,75cl,125.0,12,Twins
298,DUCRU BEAUCAILLOU ex-château,1989.0,75cl,130.0,12,Twins
299,DUCRU BEAUCAILLOU ex-château,1990.0,75cl,130.0,12,Twins
300,DUCRU BEAUCAILLOU ,2001.0,75cl,130.0,12,Twins
301,DUCRU BEAUCAILLOU ,2006.0,75cl,109.0,12,Twins
302,DUCRU BEAUCAILLOU ,2012.0,75cl,88.0,12,Twins
303,GRUAUD LAROSE,1994.0,75cl,49.5,12,Twins
304,GRUAUD LAROSE,1995.0,75cl,69.5,12,Twins
305,GRUAUD LAROSE,1998.0,75cl,62.0,12,Twins
306,GRUAUD LAROSE,1998.0,"1,5L",120.0,12,Twins
307,GRUAUD LAROSE,1999.0,"1,5L",120.0,12,Twins
308,GRUAUD LAROSE,2010.0,75cl,66.0,12,Twins
309,GRUAUD LAROSE,2011.0,75cl,39.0,12,Twins
310,GRUAUD LAROSE,2012.0,75cl,42.0,12,Twins
311,LEOVILLE BARTON ,1989.0,75cl,135.0,12,Twins
312,LEOVILLE BARTON ,1990.0,75cl,165.0,12,Twins
313,LEOVILLE BARTON ,1997.0,"5,0L",375.0,12,Twins
314,LEOVILLE BARTON ,2006.0,75cl,68.0,12,Twins
315,LEOVILLE BARTON ,2008.0,75cl,60.0,12,Twins
316,LEOVILLE BARTON ,2010.0,75cl,100.0,12,Twins
317,LEOVILLE BARTON ,2011.0,75cl,49.5,12,Twins
318,LEOVILLE BARTON ,2012.0,75cl,49.5,12,Twins
319,LEOVILLE BARTON ,2013.0,75cl,44.0,12,Twins
320,LEOVILLE LAS CASES,1983.0,75cl,150.0,12,Twins
321,LEOVILLE LAS CASES,1988.0,75cl,182.0,12,Twins
322,LEOVILLE LAS CASES,1994.0,75cl,148.0,12,Twins
323,LEOVILLE LAS CASES,1996.0,75cl,250.0,12,Twins
324,LEOVILLE LAS CASES,1999.0,75cl,149.0,12,Twins
325,LEOVILLE LAS CASES,2005.0,75cl,215.0,12,Twins
326,LEOVILLE LAS CASES,2009.0,75cl,216.0,12,Twins
327,LEOVILLE LAS CASES,2010.0,75cl,192.0,12,Twins
328,LEOVILLE LAS CASES,2013.0,75cl,89.5,12,Twins
329,LEOVILLE POYFERRE,1983.0,75cl,125.0,12,Twins
330,LEOVILLE POYFERRE,1986.0,75cl,99.0,12,Twins
331,LEOVILLE POYFERRE,1989.0,"1,5L",240.0,12,Twins
332,LEOVILLE POYFERRE,1990.0,75cl,290.0,12,Twins
333,LEOVILLE POYFERRE,1995.0,"1,5L",189.0,12,Twins
334,LEOVILLE POYFERRE,1996.0,75cl,120.0,12,Twins
335,LEOVILLE POYFERRE,1996.0,"1,5L",240.0,12,Twins
336,LEOVILLE POYFERRE,1998.0,75cl,69.0,12,Twins
337,LEOVILLE POYFERRE,1998.0,"1,5L",135.0,12,Twins
338,LEOVILLE POYFERRE,1999.0,"1,5L",140.0,12,Twins
339,LEOVILLE POYFERRE,2000.0,75cl,140.0,12,Twins
340,LEOVILLE POYFERRE,2001.0,"1,5L",164.0,12,Twins
