,Wine,Vintage,Format,Region,Cost,Qty,Negoce
1010,CH. LA LAGUNE,2013,75cl,Bordeaux,26.95,0,Dubos
1011,CH. LANESSAN,2013,75cl,Bordeaux,8.95,0,Dubos
1012,CH. LARRIVAUX,2013,75cl,Bordeaux,7.15,0,Dubos
1013,L'ORME DE RAUZAN GASSIES,2013,75cl,Bordeaux,8.95,0,Dubos
1014,CH. SENEJAC,2013,75cl,Bordeaux,8.25,0,Dubos
1015,CH. FOURCAS DUPRE,2013,75cl,Bordeaux,7.85,0,Dubos
1016,CH. CHASSE SPLEEN,2013,75cl,Bordeaux,18.25,0,Dubos
1017,CH. MAUCAILLOU,2013,75cl,Bordeaux,12.8,0,Dubos
1018,N°2 DE MAUCAILLOU,2013,75cl,Bordeaux,9.25,0,Dubos
1019,CH. POUJEAUX,2013,75cl,Bordeaux,16.25,0,Dubos
1020,CHAPELLE DE POTENSAC,2013,75cl,Bordeaux,6.8,0,Dubos
1021,GOULEE,2013,75cl,Bordeaux,16.8,0,Dubos
1022,CH. LES GRANDS CHENES,2013,75cl,Bordeaux,9.6,0,Dubos
1023,CH. POTENSAC,2013,75cl,Bordeaux,12.5,0,Dubos
1024,CH. CANON,2013,75cl,Bordeaux,39.0,0,Dubos
1025,CH. CHEVAL BLANC,2013,75cl,Bordeaux,335.0,0,Dubos
1026,CLOS FOURTET,2013,75cl,Bordeaux,56.0,0,Dubos
1027,CH. LA CONFESSION,2013,75cl,Bordeaux,19.75,0,Dubos
1028,CH. CORBIN,2013,75cl,Bordeaux,16.9,0,Dubos
1029,CH. DASSAULT,2013,75cl,Bordeaux,18.8,0,Dubos
1030,CH. LA DOMINIQUE,2013,75cl,Bordeaux,25.0,0,Dubos
1031,DRAGON DE QUINTUS,2013,75cl,Bordeaux,15.65,0,Dubos
1032,L'ESQUISSE DE LA TOUR FIGEAC,2013,75cl,Bordeaux,9.5,0,Dubos
1033,CHÂTEAU FAURIE DE SOUCHARD,2013,75cl,Bordeaux,22.5,0,Dubos
1034,CH. FIGEAC,2013,75cl,Bordeaux,58.0,0,Dubos
1035,CH. FLEUR CARDINALE,2013,75cl,Bordeaux,22.9,0,Dubos
1036,CH. DE FONBEL,2013,75cl,Bordeaux,10.75,0,Dubos
1037,CH. FONROQUE,2013,75cl,Bordeaux,14.95,0,Dubos
1038,CH. GRAND CORBIN DESPAGNE,2013,75cl,Bordeaux,15.6,0,Dubos
1039,LES JARDINS DE SOUTARD,2013,75cl,Bordeaux,9.95,0,Dubos
1040,CH. LANIOTE,2013,75cl,Bordeaux,17.0,0,Dubos
1041,CH. QUINTUS,2013,75cl,Bordeaux,60.0,0,Dubos
1042,CH. LA TOUR FIGEAC,2013,75cl,Bordeaux,23.0,0,Dubos
1043,CH. TROPLONG MONDOT,2013,75cl,Bordeaux,55.0,0,Dubos
1044,CH. LA CROIX DU CASSE,2013,75cl,Bordeaux,15.0,0,Dubos
1045,CH. LA CROIX DE GAY,2013,75cl,Bordeaux,18.8,0,Dubos
1046,CH. LA CROIX SAINT GEORGES,2013,75cl,Bordeaux,28.0,0,Dubos
1047,CH. L'EVANGILE,2013,75cl,Bordeaux,98.0,0,Dubos
1048,CH. FAYAT,2013,75cl,Bordeaux,17.0,0,Dubos
1049,CH. LA FLEUR DE GAY,2013,75cl,Bordeaux,52.5,0,Dubos
1050,FUGUE DE NENIN,2013,75cl,Bordeaux,15.95,0,Dubos
1051,CH. LE GAY,2013,75cl,Bordeaux,49.8,0,Dubos
1052,CH. GAZIN,2013,75cl,Bordeaux,40.0,0,Dubos
1053,MANOIR DE GAY,2013,75cl,Bordeaux,14.5,0,Dubos
1054,CH. MAZEYRES,2013,75cl,Bordeaux,15.0,0,Dubos
1055,CH. NENIN,2013,75cl,Bordeaux,29.5,0,Dubos
1056,CH. LA POINTE,2013,75cl,Bordeaux,19.4,0,Dubos
1057,LE SEUIL DE MAZEYRES,2013,75cl,Bordeaux,11.5,0,Dubos
1058,CH. TAILLEFER,2013,75cl,Bordeaux,13.4,0,Dubos
1059,CH. BOUSCAUT ROUGE,2013,75cl,Bordeaux,15.95,0,Dubos
1060,CH. BROWN ROUGE,2013,75cl,Bordeaux,13.0,0,Dubos
1061,LA CHAPELLE DE LA MISSION,2013,75cl,Bordeaux,31.0,0,Dubos
1062,LES CHENES DE BOUSCAUT ROUGE,2013,75cl,Bordeaux,9.4,0,Dubos
1063,DOMAINE DE CHEVALIER,2013,75cl,Bordeaux,29.5,0,Dubos
1064,LE CLEMENTIN DE PAPE CLEMENT,2013,75cl,Bordeaux,16.4,0,Dubos
1065,CH. HAUT BRION,2013,75cl,Bordeaux,295.0,0,Dubos
1066,CH. LATOUR MARTILLAC,2013,75cl,Bordeaux,17.8,0,Dubos
1067,CH. OLIVIER,2013,75cl,Bordeaux,16.6,0,Dubos
1068,CH. SMITH HAUT LAFITTE,2013,75cl,Bordeaux,43.95,0,Dubos
1069,CH. BOUSCAUT BLANC,2013,75cl,Bordeaux,20.5,0,Dubos
1070,CH. BROWN BLANC,2013,75cl,Bordeaux,18.0,0,Dubos
1071,LA CLARTE DE HAUT BRION,2013,75cl,Bordeaux,63.0,0,Dubos
1072,LE CLEMENTIN DE PAPE CLEMENT,2013,75cl,Bordeaux,31.5,0,Dubos
1073,LE DAUPHIN D'OLIVIER,2013,75cl,Bordeaux,10.8,0,Dubos
1074,CH. LA MISSION HAUT BRION BLANC,2013,75cl,Bordeaux,480.0,0,Dubos
1075,CH. OLIVIER,2013,75cl,Bordeaux,19.0,0,Dubos
1076,CH. PAPE CLEMENT,2013,75cl,Bordeaux,91.5,0,Dubos
1077,CH. DOISY DAENE,2013,75cl,Bordeaux,28.0,0,Dubos
1078,CARMES DE RIEUSSEC,2013,75cl,Bordeaux,14.5,0,Dubos
1079,CH. SUDUIRAUT,2013,75cl,Bordeaux,42.0,0,Dubos
1080,CH. D'YQUEM,2013,75cl,Bordeaux,250.0,0,Dubos
1081,CH. D'AIGUILHE,2013,75cl,Bordeaux,12.4,0,Dubos
1082,BORDEAUX DE MAUCAILLOU,2013,75cl,Bordeaux,4.0,0,Dubos
1083,MOULIN D'ISSAN,2013,75cl,Bordeaux,7.5,0,Dubos
1084,AILE D'ARGENT,2013,75cl,Bordeaux,48.0,0,Dubos
1085,CH. MARJOSSE BLANC,2013,75cl,Bordeaux,5.4,0,Dubos
1086,LA DAME DE MONTROSE,2014,75cl,Bordeaux,25.0,0,Dubos
1087,CH. DUHART MILON ROTHSCHILD,2014,75cl,Bordeaux,45.0,0,Dubos
1088,CH. LYNCH MOUSSAS,2014,75cl,Bordeaux,21.9,0,Dubos
1089,CH. PEDESCLAUX,2014,75cl,Bordeaux,24.0,0,Dubos
1090,RESERVE DE LA COMTESSE,2014,75cl,Bordeaux,22.8,0,Dubos
1091,CONNETABLE DE TALBOT,2014,75cl,Bordeaux,16.5,0,Dubos
1092,LES FIEFS DE LAGRANGE,2014,75cl,Bordeaux,15.3,0,Dubos
1093,CH. GRUAUD LAROSE,2014,75cl,Bordeaux,43.0,0,Dubos
1094,SARGET DE GRUAUD LAROSE,2014,75cl,Bordeaux,18.5,0,Dubos
1095,BLASON D'ISSAN,2014,75cl,Bordeaux,14.5,0,Dubos
1096,CONFIDENCES DE PRIEURE LICHINE,2014,75cl,Bordeaux,12.95,0,Dubos
1097,CH. D'ISSAN,2014,75cl,Bordeaux,31.5,0,Dubos
1098,MARGAUX DE BRANE,2014,75cl,Bordeaux,11.4,0,Dubos
1099,LE PAGE DE LA TOUR DE BESSAN,2014,75cl,Bordeaux,10.0,0,Dubos
1100,LA CLOSERIE DE CAMENSAC,2014,75cl,Bordeaux,8.4,0,Dubos
1101,LES PENSEES DE LA TOUR CARNET,2014,75cl,Bordeaux,10.4,0,Dubos
1102,CH. LA TOUR CARNET,2014,75cl,Bordeaux,21.8,0,Dubos
1103,N°2 DE MAUCAILLOU,2014,75cl,Bordeaux,9.25,0,Dubos
1104,CH. POTENSAC,2014,75cl,Bordeaux,14.35,0,Dubos
1105,CH. CARTIER,2014,75cl,Bordeaux,9.6,0,Dubos
1106,CHÂTEAU FAURIE DE SOUCHARD,2014,75cl,Bordeaux,22.5,0,Dubos
1107,CH. FLEUR CARDINALE,2014,75cl,Bordeaux,27.0,0,Dubos
1108,CH. FONROQUE,2014,75cl,Bordeaux,15.75,0,Dubos
1109,PRELUDE DE FOMBRAUGE,2014,75cl,Bordeaux,9.5,0,Dubos
1110,CH. ROL VALENTIN,2014,75cl,Bordeaux,21.9,0,Dubos
1111,CH. LA CROIX DU CASSE,2014,75cl,Bordeaux,15.7,0,Dubos
1112,CH. L'EVANGILE,2014,75cl,Bordeaux,92.0,0,Dubos
1113,FUGUE DE NENIN,2014,75cl,Bordeaux,15.95,0,Dubos
1114,CH. GAZIN,2014,75cl,Bordeaux,48.0,0,Dubos
1115,MANOIR DE GAY,2014,75cl,Bordeaux,15.9,0,Dubos
1116,CH. LA POINTE,2014,75cl,Bordeaux,21.2,0,Dubos
1117,CH. TAILLEFER,2014,75cl,Bordeaux,13.95,0,Dubos
1118,LE CLEMENTIN DE PAPE CLEMENT,2014,75cl,Bordeaux,16.9,0,Dubos
1119,CH. FERRAN,2014,75cl,Bordeaux,8.95,0,Dubos
1120,CH. PAPE CLEMENT,2014,75cl,Bordeaux,56.0,0,Dubos
1121,LA RESERVE DE MALARTIC RGE,2014,75cl,Bordeaux,11.6,0,Dubos
1122,CH. BOUSCAUT BLANC,2014,75cl,Bordeaux,21.0,0,Dubos
1123,CH. BROWN BLANC,2014,75cl,Bordeaux,17.5,0,Dubos
1124,LES CHENES DE BOUSCAUT BLANC,2014,75cl,Bordeaux,10.5,0,Dubos
1125,LA CLARTE DE HAUT BRION,2014,75cl,Bordeaux,63.0,0,Dubos
1126,LE CLEMENTIN DE PAPE CLEMENT,2014,75cl,Bordeaux,31.5,0,Dubos
1127,LE DAUPHIN D'OLIVIER,2014,75cl,Bordeaux,10.9,0,Dubos
1128,CH. FERRAN BLANC,2014,75cl,Bordeaux,9.5,0,Dubos
1129,CH. HAUT BRION,2014,75cl,Bordeaux,695.0,0,Dubos
1130,CH. LARRIVET HAUT-BRION,2014,75cl,Bordeaux,23.0,0,Dubos
1131,CH. LA LOUVIERE,2014,75cl,Bordeaux,16.9,0,Dubos
1132,CH. LA MISSION HAUT BRION BLANC,2014,75cl,Bordeaux,480.0,0,Dubos
1133,CH. OLIVIER,2014,75cl,Bordeaux,18.0,0,Dubos
1134,CH. TOUR LEOGNAN BLANC,2014,75cl,Bordeaux,8.9,0,Dubos
1135,CLOS FLORIDENE,2014,75cl,Bordeaux,12.5,0,Dubos
1136,CARMES DE RIEUSSEC,2014,75cl,Bordeaux,14.5,0,Dubos
1137,CH. CLOS HAUT PEYRAGUEY,2014,75cl,Bordeaux,23.0,0,Dubos
1138,CH. REYNON,2014,75cl,Bordeaux,7.5,0,Dubos
1139,CH. PUYGUERAUD,2014,75cl,Bordeaux,8.5,0,Dubos
1140,CH. CROIX MOUTON,2014,75cl,Bordeaux,6.95,0,Dubos
1141,AILE D'ARGENT,2014,75cl,Bordeaux,48.0,0,Dubos
1142,ALTO DE CANTENAC BROWN,2014,75cl,Bordeaux,15.5,0,Dubos
1143,LES ARUMS DE LAGRANGE,2014,75cl,Bordeaux,14.5,0,Dubos
1144,CH. DOISY DAENE,2014,75cl,Bordeaux,12.5,0,Dubos
1145,PAVILLON BLANC DU CH. MARGAUX,2014,75cl,Bordeaux,145.0,0,Dubos
1146,CH. REYNON,2014,75cl,Bordeaux,5.95,0,Dubos
1147,"""R"" de RIEUSSEC",2014,75cl,Bordeaux,12.8,0,Dubos
1148,LA SEMILLANTE DE SIGALAS,2014,75cl,Bordeaux,10.25,0,Dubos
1149,"""Y"" D'YQUEM",2014,75cl,Bordeaux,92.0,0,Dubos
1150,CH. MARJOSSE BLANC,2014,75cl,Bordeaux,5.4,0,Dubos
1151,BORDEAUX BLANC DE MAUCAILLOU,2015,75cl,Bordeaux,4.0,0,Dubos
1152,"CLOS DES LUNES ""LUNE D'ARGENT""",2015,75cl,Bordeaux,8.75,0,Dubos
1153,"""R"" de RIEUSSEC",2015,75cl,Bordeaux,12.8,0,Dubos
1154,CH. MARJOSSE BLANC,2015,75cl,Bordeaux,5.4,0,Dubos
