,Wine,Vintage,Format,Cost,Qty,Negoce
1264,MARGAUX / PAVILLON ROUGE,2012,750ml,142.0,96,RCA
1265,MARGAUX / PAVILLON ROUGE,2011,750ml,142.0,60,RCA
1266,MARGAUX / PAVILLON ROUGE,2010,750ml,140.0,314,RCA
1267,MARGAUX / PAVILLON ROUGE,2009,750ml,145.0,20,RCA
1268,MARGAUX / PAVILLON ROUGE,2008,750ml,148.0,60,RCA
1269,MARGAUX / PAVILLON ROUGE,2007,750ml,136.0,180,RCA
1270,MARGAUX / PAVILLON ROUGE,2006,750ml,136.0,180,RCA
1271,MARGAUX / PAVILLON ROUGE,2005,750ml,140.0,96,RCA
1272,MARGAUX / PAVILLON ROUGE,2004,750ml,136.0,120,RCA
1273,MARGAUX / PAVILLON ROUGE,2003,750ml,148.0,60,RCA
1274,MARGAUX / PAVILLON ROUGE,2002,750ml,138.0,60,RCA
1275,MARGAUX / PAVILLON ROUGE,2001,750ml,144.0,9,RCA
1276,MARGAUX / PAVILLON ROUGE,2000,750ml,182.0,36,RCA
1277,MARGAUX / PAVILLON ROUGE,1999,750ml,148.0,12,RCA
1278,MARGAUX / PAVILLON ROUGE,1996,750ml,148.0,12,RCA
1279,MARGAUX / PAVILLON ROUGE,1994,750ml,116.0,12,RCA
1280,MARGAUX / PAVILLON ROUGE,1993,750ml,138.0,6,RCA
1281,MARQUIS D'ALESME,2015,750ml,27.0,120,RCA
1282,MARQUIS D'ALESME,2010,750ml,29.0,450,RCA
1283,MARQUIS DE TERME,2015,750ml,28.5,336,RCA
1284,MARQUIS DE TERME,2007,750ml,28.0,168,RCA
1285,MARQUIS DE TERME,2000,750ml,38.0,6,RCA
1286,MARQUIS DE TERME / COURONNE...,2013,750ml,12.0,2400,RCA
1287,MAUCAILLOU,2015,750ml,14.4,54,RCA
1288,MAUCAILLOU,2012,750ml,16.0,36,RCA
1289,MAUCAILLOU,2006,750ml,20.0,372,RCA
1290,MEYNEY,2009,750ml,31.0,42,RCA
1291,MEYNEY,2006,750ml,23.0,366,RCA
1292,MEYNEY,1999,750ml,23.0,6000,RCA
1293,MEYNEY,1996,750ml,31.0,2400,RCA
1294,MISSION HAUT BRION,2013,750ml,120.0,60,RCA
1295,MISSION HAUT BRION,2011,750ml,195.0,24,RCA
1296,MISSION HAUT BRION,2010,750ml,556.0,24,RCA
1297,MISSION HAUT BRION,2008,750ml,205.0,24,RCA
1298,MISSION HAUT BRION,2005,750ml,470.0,6,RCA
1299,MISSION HAUT BRION,2000,750ml,570.0,12,RCA
1300,MISSION HAUT BRION,1999,750ml,175.0,6,RCA
1301,MISSION HAUT BRION,1998,750ml,275.0,6,RCA
1302,MISSION HAUT BRION,1996,750ml,182.0,36,RCA
1303,MISSION HAUT BRION,1990,750ml,490.0,18,RCA
1304,MISSION HAUT BRION / CHAPELLE DE LA…,2015,750ml,60.0,96,RCA
1305,MISSION HAUT BRION / CHAPELLE DE LA…,2013,750ml,36.0,120,RCA
1306,MISSION HAUT BRION / CHAPELLE DE LA…,2011,750ml,51.0,24,RCA
1307,MISSION HAUT BRION Blanc,2015,750ml,480.0,60,RCA
1308,MISSION HAUT BRION Blanc,2014,750ml,500.0,35,RCA
1309,MISSION HAUT BRION Blanc,2010,750ml,560.0,12,RCA
1310,MISSION HAUT BRION Blanc,2009,750ml,530.0,6,RCA
1311,MONBOUSQUET,2015,750ml,33.6,600,RCA
1312,MONBOUSQUET,2014,750ml,27.5,1188,RCA
1313,MONBOUSQUET,2013,750ml,25.0,1194,RCA
1314,MONBOUSQUET,2012,750ml,31.0,1200,RCA
1315,MONDOTTE (LA),2015,750ml,180.0,54,RCA
1316,MONDOTTE (LA),2014,750ml,108.0,108,RCA
1317,MONDOTTE (LA),2008,750ml,175.0,138,RCA
1318,MONDOTTE (LA),2007,750ml,132.0,180,RCA
1319,MONDOTTE (LA),2004,750ml,155.0,24,RCA
1320,MONT PERAT Blanc,2015,750ml,6.9,2400,RCA
1321,MONT PERAT Blanc,2014,750ml,6.7,3000,RCA
1322,MONT PERAT Blanc,2013,750ml,6.7,3000,RCA
1323,MONT PERAT Blanc,2012,750ml,6.7,1020,RCA
1324,MONT PERAT Rouge,2015,750ml,9.5,600,RCA
1325,MONT PERAT Rouge,2014,750ml,9.8,2400,RCA
1326,MONT PERAT Rouge,2012,750ml,9.8,1740,RCA
1327,MONT PERAT Rouge,2011,750ml,11.2,828,RCA
1328,MONTLISSE,2009,750ml,14.0,2400,RCA
1329,MONTLISSE,2008,750ml,14.0,18000,RCA
1330,MONTLISSE,2004,750ml,14.0,12000,RCA
1331,MONTROSE,2015,750ml,102.0,102,RCA
1332,MONTROSE,2013,750ml,57.0,6,RCA
1333,MONTROSE,2012,750ml,62.5,360,RCA
1334,MONTROSE,2011,750ml,68.0,72,RCA
1335,MONTROSE,2010,750ml,205.0,72,RCA
1336,MONTROSE,2008,750ml,80.0,24,RCA
1337,MONTROSE,2007,750ml,68.0,1200,RCA
1338,MONTROSE,2006,750ml,79.0,60,RCA
1339,MONTROSE,2005,750ml,120.0,72,RCA
1340,MONTROSE,2003,750ml,185.0,60,RCA
1341,MONTROSE,2001,750ml,92.0,12,RCA
1342,MONTROSE,1996,750ml,153.0,420,RCA
1343,MONTROSE,1994,750ml,66.0,12,RCA
1344,MONTROSE,1990,750ml,615.0,12,RCA
1345,MONTROSE / DAME DE MONTROSE,2015,750ml,26.4,6,RCA
1346,MONTROSE / DAME DE MONTROSE,2013,750ml,21.0,204,RCA
1347,MOUTON ROTHSCHILD,2015,750ml,425.0,60,RCA
1348,MOUTON ROTHSCHILD,2014,750ml,320.0,7,RCA
1349,MOUTON ROTHSCHILD,2013,750ml,310.0,120,RCA
1350,MOUTON ROTHSCHILD,2012,750ml,330.0,30,RCA
1351,MOUTON ROTHSCHILD,2011,750ml,350.0,156,RCA
1352,MOUTON ROTHSCHILD,2010,750ml,610.0,78,RCA
1353,MOUTON ROTHSCHILD,2009,750ml,605.0,12,RCA
1354,MOUTON ROTHSCHILD,2008,750ml,420.0,84,RCA
1355,MOUTON ROTHSCHILD,2007,750ml,368.0,120,RCA
1356,MOUTON ROTHSCHILD,2006,750ml,450.0,15,RCA
1357,MOUTON ROTHSCHILD,2005,750ml,515.0,6,RCA
1358,MOUTON ROTHSCHILD,2004,750ml,430.0,360,RCA
1359,MOUTON ROTHSCHILD,2003,750ml,465.0,8,RCA
1360,MOUTON ROTHSCHILD,2002,750ml,420.0,12,RCA
1361,MOUTON ROTHSCHILD,2001,750ml,380.0,6,RCA
1362,MOUTON ROTHSCHILD,2000,750ml,1580.0,36,RCA
1363,MOUTON ROTHSCHILD,1999,750ml,440.0,12,RCA
1364,MOUTON ROTHSCHILD,1998,750ml,430.0,60,RCA
1365,MOUTON ROTHSCHILD,1997,750ml,365.0,3,RCA
1366,MOUTON ROTHSCHILD,1996,750ml,472.0,21,RCA
1367,MOUTON ROTHSCHILD,1995,750ml,490.0,24,RCA
1368,MOUTON ROTHSCHILD,1994,750ml,350.0,1,RCA
1369,MOUTON ROTHSCHILD,1993,750ml,398.0,26,RCA
1370,MOUTON ROTHSCHILD,1992,750ml,370.0,37,RCA
1371,MOUTON ROTHSCHILD,1991,750ml,380.0,36,RCA
1372,MOUTON ROTHSCHILD,1990,750ml,380.0,54,RCA
1373,MOUTON ROTHSCHILD,1989,750ml,395.0,1,RCA
1374,MOUTON ROTHSCHILD,1988,750ml,390.0,1,RCA
1375,MOUTON ROTHSCHILD,1987,750ml,400.0,7,RCA
1376,MOUTON ROTHSCHILD,1986,750ml,860.0,24,RCA
1377,MOUTON ROTHSCHILD,1985,750ml,420.0,1,RCA
1378,MOUTON ROTHSCHILD,1984,750ml,370.0,42,RCA
1379,MOUTON ROTHSCHILD,1982,750ml,1320.0,8,RCA
1380,MOUTON ROTHSCHILD,1981,750ml,375.0,12,RCA
1381,MOUTON ROTHSCHILD,1974,750ml,350.0,52,RCA
1382,MOUTON ROTHSCHILD / Petit Mouton,2015,750ml,125.0,120,RCA
1383,MOUTON ROTHSCHILD / Petit Mouton,2014,750ml,150.0,60,RCA
1384,MOUTON ROTHSCHILD / Petit Mouton,2013,750ml,160.0,180,RCA
1385,MOUTON ROTHSCHILD / Petit Mouton,2012,750ml,162.0,180,RCA
1386,MOUTON ROTHSCHILD / Petit Mouton,2011,750ml,170.0,82,RCA
1387,MOUTON ROTHSCHILD / Petit Mouton,2010,750ml,170.0,60,RCA
1388,MOUTON ROTHSCHILD / Petit Mouton,2009,750ml,170.0,120,RCA
1389,OLIVIER,2013,750ml,17.0,504,RCA
1390,ORMES DE PEZ,2013,750ml,15.6,108,RCA
1391,ORMES DE PEZ,2012,750ml,16.8,132,RCA
1392,ORMES DE PEZ,2011,750ml,18.5,234,RCA
1393,ORMES DE PEZ,2009,750ml,30.0,408,RCA
1394,ORMES DE PEZ,2008,750ml,20.5,102,RCA
1395,ORMES DE PEZ,2005,750ml,35.0,24,RCA
1396,PALMER,2014,750ml,170.0,42,RCA
1397,PALMER,2013,750ml,182.0,300,RCA
1398,PALMER,2012,750ml,190.0,96,RCA
1399,PALMER,2011,750ml,186.0,54,RCA
1400,PALMER,2009,750ml,250.0,6,RCA
1401,PALMER,2006,750ml,160.0,24,RCA
1402,PALMER,2005,750ml,275.0,15,RCA
1403,PALMER,2004,750ml,170.0,24,RCA
1404,PALMER,2002,750ml,165.0,4,RCA
1405,PALMER,1998,750ml,208.0,27,RCA
1406,PALMER,1989,750ml,365.0,10,RCA
1407,PALMER / ALTER EGO,2015,750ml,44.0,360,RCA
1408,PALMER / ALTER EGO,2014,750ml,40.0,228,RCA
1409,PALMER / ALTER EGO,2013,750ml,40.0,48,RCA
1410,PALMER / ALTER EGO,2012,750ml,52.0,24,RCA
1411,PALMER / ALTER EGO,2011,750ml,50.0,18,RCA
1412,PALMER / ALTER EGO,2009,750ml,67.0,12,RCA
1413,PALMER / ALTER EGO,2006,750ml,58.0,18,RCA
1414,PAPE CLEMENT,2015,750ml,80.0,60,RCA
1415,PAPE CLEMENT,2014,750ml,56.0,600,RCA
1416,PAPE CLEMENT,2013,750ml,56.0,600,RCA
1417,PAPE CLEMENT,2012,750ml,72.0,210,RCA
1418,PAPE CLEMENT,2011,750ml,69.0,120,RCA
1419,PAPE CLEMENT,2010,750ml,195.0,24,RCA
1420,PAPE CLEMENT,2009,750ml,148.0,48,RCA
1421,PAPE CLEMENT,2007,750ml,78.0,4200,RCA
1422,PAPE CLEMENT / CLEMENTIN de Pape Clement,2013,750ml,16.08,2400,RCA
1423,PAPE CLEMENT / CLEMENTIN de Pape Clement,2012,750ml,22.5,300,RCA
1424,PAPE CLEMENT BLANC,2015,750ml,93.6,18,RCA
1425,PAPE CLEMENT BLANC,2014,750ml,88.2,72,RCA
1426,PAPE CLEMENT BLANC,2013,750ml,113.0,360,RCA
1427,PAPE CLEMENT BLANC,2007,750ml,148.0,6,RCA
1428,PATRIS,1997,750ml,12.5,348,RCA
1429,PAVIE,2014,750ml,180.0,300,RCA
1430,PAVIE,2013,750ml,178.0,300,RCA
1431,PAVIE,2012,750ml,244.0,180,RCA
1432,PAVIE,2011,750ml,190.0,84,RCA
1433,PAVIE,2010,750ml,335.0,120,RCA
1434,PAVIE,2009,750ml,353.0,36,RCA
1435,PAVIE,2008,750ml,208.0,126,RCA
1436,PAVIE,2007,750ml,195.0,8,RCA
1437,PAVIE,2006,750ml,230.0,120,RCA
1438,PAVIE,2005,750ml,355.0,36,RCA
1439,PAVIE,2004,750ml,205.0,63,RCA
1440,PAVIE,2003,750ml,280.0,24,RCA
1441,PAVIE,2002,750ml,225.0,27,RCA
1442,PAVIE,2000,750ml,495.0,12,RCA
1443,PAVIE,1994,750ml,125.0,12,RCA
1444,PAVIE / AROMES DE PAVIE,2014,750ml,55.5,600,RCA
1445,PAVIE / AROMES DE PAVIE,2013,750ml,44.0,600,RCA
1446,PAVIE / AROMES DE PAVIE,2012,750ml,62.0,540,RCA
1447,PAVIE / L'ESPRIT DE PAVIE,2012,750ml,13.5,3000,RCA
1448,PAVIE / L'ESPRIT DE PAVIE,2011,750ml,13.5,2400,RCA
1449,PAVIE / L'ESPRIT DE PAVIE,2010,750ml,13.5,480,RCA
1450,PAVIE DECESSE,2008,750ml,75.0,84,RCA
1451,PAVIE MACQUIN,2015,750ml,52.8,198,RCA
1452,PAVIE MACQUIN,2010,750ml,91.0,84,RCA
1453,PAVIE MACQUIN,1996,750ml,72.0,276,RCA
1454,PEBY FAUGERES,2015,750ml,90.0,108,RCA
1455,PEBY FAUGERES,2013,750ml,68.5,600,RCA
1456,PEBY FAUGERES,2011,750ml,74.0,600,RCA
1457,PEBY FAUGERES,2004,750ml,57.0,600,RCA
1458,PEDESCLAUX,2015,750ml,27.6,30,RCA
1459,PEDESCLAUX,2014,750ml,24.0,288,RCA
1460,PEDESCLAUX,2013,750ml,19.8,600,RCA
1461,PEDESCLAUX,2012,750ml,25.0,300,RCA
1462,PEDESCLAUX,2011,750ml,28.0,12,RCA
1463,PEDESCLAUX,2008,750ml,26.0,30,RCA
1464,PEDESCLAUX,2007,750ml,26.0,600,RCA
1465,PEDESCLAUX,2006,750ml,28.0,12,RCA
1466,PETIT FAURIE DE SOUTARD,2014,750ml,19.0,12000,RCA
1467,PETIT FAURIE DE SOUTARD,2013,750ml,17.0,6000,RCA
1468,PETIT FAURIE DE SOUTARD,2012,750ml,19.0,15000,RCA
1469,PETIT FAURIE DE SOUTARD,2011,750ml,20.0,12000,RCA
1470,PETIT VILLAGE,1989,750ml,80.0,12,RCA
1471,PETRUS,2014,750ml,1980.0,1,RCA
1472,PETRUS,2012,750ml,1950.0,18,RCA
1473,PETRUS,2011,750ml,1625.0,12,RCA
1474,PETRUS,2010,750ml,3070.0,7,RCA
1475,PETRUS,2009,750ml,3180.0,5,RCA
1476,PETRUS,2008,750ml,1900.0,6,RCA
1477,PETRUS,2007,750ml,1840.0,3,RCA
1478,PETRUS,2006,750ml,1850.0,6,RCA
1479,PETRUS,2003,750ml,2100.0,2,RCA
1480,PETRUS,2000,750ml,3890.0,9,RCA
1481,PETRUS,1998,750ml,2850.0,1,RCA
1482,PETRUS,1997,750ml,1700.0,1,RCA
1483,PETRUS,1996,750ml,2050.0,2,RCA
1484,PETRUS,1995,750ml,1950.0,1,RCA
1485,PETRUS,1994,750ml,1650.0,1,RCA
1486,PETRUS,1993,750ml,1780.0,2,RCA
1487,PETRUS,1992,750ml,1550.0,3,RCA
1488,PETRUS,1990,750ml,3690.0,3,RCA
1489,PETRUS,1989,750ml,3650.0,29,RCA
1490,PETRUS,1988,750ml,1550.0,3,RCA
1491,PETRUS,1987,750ml,1600.0,6,RCA
1492,PETRUS,1986,750ml,1600.0,1,RCA
1493,PETRUS,1985,750ml,1810.0,9,RCA
1494,PETRUS,1984,750ml,1700.0,1,RCA
1495,PETRUS,1983,750ml,1600.0,2,RCA
1496,PETRUS,1982,750ml,4200.0,1,RCA
1497,PETRUS,1981,750ml,1690.0,2,RCA
1498,PETRUS,1980,750ml,1500.0,1,RCA
1499,PETRUS,1979,750ml,1550.0,3,RCA
1500,PETRUS,1978,750ml,1400.0,1,RCA
1501,PETRUS,1976,750ml,1500.0,4,RCA
1502,PETRUS,1964,750ml,3400.0,3,RCA
1503,PETRUS,1945,750ml,14900.0,2,RCA
1504,PHELAN SEGUR,2015,750ml,28.8,138,RCA
1505,PHELAN SEGUR,2013,750ml,22.0,294,RCA
1506,PHELAN SEGUR,2011,750ml,26.0,108,RCA
1507,PHELAN SEGUR,2006,750ml,28.0,12,RCA
1508,PICHON BARON,2015,750ml,96.0,120,RCA
1509,PICHON BARON,2014,750ml,79.0,276,RCA
1510,PICHON BARON,2013,750ml,69.0,300,RCA
1511,PICHON BARON,2012,750ml,75.0,84,RCA
1512,PICHON BARON,2011,750ml,75.0,600,RCA
1513,PICHON BARON,2007,750ml,85.0,18,RCA
1514,PICHON BARON,2005,750ml,119.0,180,RCA
1515,PICHON BARON,2004,750ml,94.0,12,RCA
1516,PICHON BARON,2002,750ml,89.5,18,RCA
1517,PICHON BARON / TOURELLES DE LONGUEVILLE,2010,750ml,35.0,1080,RCA
1518,PICHON LALANDE,2012,750ml,75.0,312,RCA
1519,PICHON LALANDE,2011,750ml,80.0,600,RCA
1520,PICHON LALANDE,2010,750ml,137.0,72,RCA
1521,PICHON LALANDE,2009,750ml,142.0,12,RCA
1522,PICHON LALANDE,2008,750ml,91.0,6,RCA
1523,PICHON LALANDE,2007,750ml,80.0,36,RCA
1524,PICHON LALANDE,2003,750ml,137.0,12,RCA
1525,PICHON LALANDE,2000,750ml,215.0,24,RCA
1526,PICHON LALANDE / RESERVE DE LA C…,2015,750ml,26.4,360,RCA
1527,PICHON LALANDE / RESERVE DE LA C…,2014,750ml,22.0,474,RCA
1528,PICHON LALANDE / RESERVE DE LA C…,2012,750ml,26.0,900,RCA
1529,PICHON LALANDE / RESERVE DE LA C…,2013,750ml,23.0,240,RCA
1530,PICHON LALANDE / RESERVE DE LA C…,2011,750ml,27.0,420,RCA
1531,PICHON LALANDE / RESERVE DE LA C…,2008,750ml,32.0,96,RCA
1532,PIN (Le),2015,750ml,2180.0,24,RCA
1533,PIN (LE),2014,750ml,1550.0,12,RCA
1534,PIN (LE),2012,750ml,1540.0,36,RCA
1535,PIN (LE),2011,750ml,1575.0,1,RCA
1536,PIN (LE),2009,750ml,3410.0,24,RCA
1537,PIN (LE),2008,750ml,1875.0,1,RCA
1538,PIN (LE),2006,750ml,1660.0,6,RCA
1539,PIN (LE),2005,750ml,3070.0,12,RCA
1540,PIN (LE),2001,750ml,2275.0,6,RCA
1541,PIN (LE),1992,750ml,1710.0,1,RCA
1542,PONTET CANET,2015,750ml,83.0,180,RCA
1543,PONTET CANET,2014,750ml,69.0,168,RCA
1544,PONTET CANET,2013,750ml,68.0,600,RCA
1545,PONTET CANET,2012,750ml,68.0,318,RCA
1546,PONTET CANET,2011,750ml,64.0,120,RCA
1547,PONTET CANET,2010,750ml,179.0,180,RCA
1548,PONTET CANET,2009,750ml,185.0,120,RCA
1549,PONTET CANET,2008,750ml,73.0,6,RCA
1550,PONTET CANET,2006,750ml,75.0,3,RCA
1551,PONTET CANET,2003,750ml,85.0,24,RCA
1552,PONTET CANET,2000,750ml,104.0,12,RCA
1553,PONTET CANET,1996,750ml,90.0,12,RCA
1554,PONTET CANET,1986,750ml,83.0,12,RCA
1555,POTENSAC,2007,750ml,18.5,312,RCA
1556,POTENSAC,2000,750ml,25.0,240,RCA
1557,POTENSAC/CHAPELLE DE POTENSAC,2013,750ml,8.8,240,RCA
1558,POUGET,2008,750ml,54.0,2,RCA
1559,POUGET,2006,750ml,55.0,48,RCA
1560,POUJEAUX,2015,750ml,20.0,120,RCA
1561,POUJEAUX,2013,750ml,18.0,272,RCA
1562,POUJEAUX,2012,750ml,20.0,1050,RCA
1563,POUJEAUX,2010,750ml,28.0,240,RCA
1564,PRIEURE LICHINE,2013,750ml,24.0,2400,RCA
1565,PRIEURE LICHINE,2011,750ml,27.5,42,RCA
1566,PRIEURE LICHINE,2006,750ml,45.0,8,RCA
1567,PRIEURE LICHINE/CONFIDENCES DE...,2012,750ml,13.8,4800,RCA
1568,PRIEURE LICHINE/CONFIDENCES DE...,2011,750ml,13.5,1500,RCA
1569,QUINAULT L'ENCLOS (By Cheval Blanc),2015,750ml,21.6,360,RCA
1570,QUINAULT L'ENCLOS (By Cheval Blanc),2011,750ml,22.0,1158,RCA
1571,QUINAULT L'ENCLOS (By Cheval Blanc),2010,750ml,28.5,60,RCA
1572,QUINAULT L'ENCLOS (By Cheval Blanc),2007,750ml,24.5,300,RCA
1573,QUINAULT L'ENCLOS (By Cheval Blanc),2001,750ml,44.5,840,RCA
1574,QUINAULT L'ENCLOS (By Cheval Blanc),1999,750ml,48.0,360,RCA
1575,QUINTUS (by Haut Brion),2014,750ml,67.0,60,RCA
1576,QUINTUS (by Haut Brion),2013,750ml,60.0,48,RCA
1577,QUINTUS (by Haut Brion),2011,750ml,96.0,60,RCA
1578,QUINTUS (by Haut Brion) / DRAGON DE…,2014,750ml,17.0,96,RCA
1579,QUINTUS (by Haut Brion) / DRAGON DE…,2011,750ml,24.0,60,RCA
1580,RAUZAN GASSIES,2015,750ml,33.6,1200,RCA
1581,RAUZAN GASSIES,2014,750ml,38.0,600,RCA
1582,RAUZAN GASSIES,2013,750ml,36.0,204,RCA
1583,RAUZAN GASSIES,2012,750ml,39.0,78,RCA
1584,RAUZAN GASSIES,2011,750ml,39.0,408,RCA
1585,RAUZAN GASSIES,2009,750ml,40.0,24,RCA
1586,RAUZAN GASSIES,2008,750ml,44.5,240,RCA
1587,RAUZAN GASSIES,2001,750ml,51.5,120,RCA
1588,RAUZAN GASSIES,1999,750ml,47.0,60,RCA
1589,RAUZAN GASSIES,1998,750ml,51.5,120,RCA
1590,RAUZAN GASSIES,1996,750ml,51.5,60,RCA
1591,RAUZAN GASSIES,1989,750ml,86.0,120,RCA
1592,RAUZAN GASSIES,1988,750ml,86.0,60,RCA
1593,RAUZAN GASSIES,1978,750ml,69.0,60,RCA
1594,RAUZAN SEGLA,2015,750ml,85.0,24,RCA
1595,RAUZAN SEGLA,2013,750ml,44.0,204,RCA
1596,RAUZAN SEGLA,2012,750ml,51.5,60,RCA
1597,RAUZAN SEGLA,2011,750ml,63.0,180,RCA
1598,RAUZAN SEGLA,2009,750ml,109.0,66,RCA
1599,RAUZAN SEGLA,2008,750ml,62.5,120,RCA
1600,RAUZAN SEGLA,2005,750ml,118.0,100,RCA
1601,RAUZAN SEGLA,2004,750ml,58.0,36,RCA
1602,RAUZAN SEGLA,2000,750ml,98.0,42,RCA
1603,RAYNE VIGNEAU,1995,750ml,22.0,408,RCA
1604,REIGNAC,2008,750ml,15.0,168,RCA
1605,RIEUSSEC (Domaine Lafite),2014,750ml,42.0,102,RCA
1606,RIEUSSEC (Domaine Lafite),2013,750ml,55.0,300,RCA
1607,RIEUSSEC (Domaine Lafite),2010,750ml,39.0,252,RCA
1608,RIEUSSEC (Domaine Lafite),2008,750ml,28.5,30,RCA
1609,RIEUSSEC (Domaine Lafite),2007,750ml,28.5,240,RCA
1610,RIEUSSEC (Domaine Lafite),2006,750ml,36.5,300,RCA
1611,RIEUSSEC (Domaine Lafite),1997,750ml,62.5,12,RCA
1612,RIEUSSEC (Domaine Lafite),1989,750ml,58.0,12,RCA
1613,RIEUSSEC / CARMES DE RIEUSSEC,2015,750ml,14.5,720,RCA
1614,RIEUSSEC / CARMES DE RIEUSSEC,2014,750ml,14.5,270,RCA
1615,RIEUSSEC / CARMES DE RIEUSSEC,2013,750ml,15.0,690,RCA
1616,RIEUSSEC / CARMES DE RIEUSSEC,2012,750ml,15.5,660,RCA
1617,RIEUSSEC / CARMES DE RIEUSSEC,2011,750ml,14.0,510,RCA
1618,RIEUSSEC / CARMES DE RIEUSSEC,2010,750ml,14.0,396,RCA
1619,RIEUSSEC / CARMES DE RIEUSSEC,2008,750ml,14.0,234,RCA
1620,RIEUSSEC / CARMES DE RIEUSSEC,2007,750ml,16.0,180,RCA
1621,RIEUSSEC / R DE RIEUSSEC (Dry white W.),2015,750ml,12.5,492,RCA
1622,RIEUSSEC / R DE RIEUSSEC (Dry white W.),2014,750ml,12.5,234,RCA
1623,RIEUSSEC / R DE RIEUSSEC (Dry white W.),2012,750ml,12.5,234,RCA
1624,ROL VALENTIN,2006,750ml,23.0,12,RCA
1625,SAINT PIERRE,2015,750ml,40.2,120,RCA
1626,SAINT PIERRE,2014,750ml,31.2,114,RCA
1627,SAINT PIERRE,2013,750ml,29.0,180,RCA
1628,SAINT PIERRE,2006,750ml,38.0,12,RCA
1629,SIGALAS RABAUD,2004,750ml,23.0,2400,RCA
1630,SIGALAS RABAUD,2000,750ml,24.0,2400,RCA
1631,SIGALAS RABAUD,1998,750ml,23.5,1200,RCA
1632,SIGALAS RABAUD,1997,750ml,36.0,1200,RCA
1633,SIGALAS RABAUD,1996,750ml,40.0,4500,RCA
1634,SIRAN,2015,750ml,18.0,600,RCA
1635,SIRAN,2014,750ml,15.0,480,RCA
1636,SIRAN,2013,750ml,13.75,420,RCA
1637,SIRAN,2012,750ml,17.5,1200,RCA
1638,SMITH HAUT LAFITTE,2015,750ml,72.0,114,RCA
1639,SMITH HAUT LAFITTE,2014,750ml,52.0,240,RCA
1640,SMITH HAUT LAFITTE,2013,750ml,44.0,600,RCA
1641,SMITH HAUT LAFITTE,2012,750ml,58.0,240,RCA
1642,SMITH HAUT LAFITTE,2011,750ml,55.0,420,RCA
1643,SMITH HAUT LAFITTE,2009,750ml,227.0,60,RCA
1644,SMITH HAUT LAFITTE,2006,750ml,80.0,48,RCA
1645,SMITH HAUT LAFITTE Blanc,2013,750ml,66.0,120,RCA
1646,SMITH HAUT LAFITTE Blanc,2012,750ml,69.0,60,RCA
1647,SMITH HAUT LAFITTE Blanc,2011,750ml,66.0,42,RCA
1648,SMITH HAUT LAFITTE Blanc,2010,750ml,85.5,24,RCA
1649,SOCIANDO MALLET,2015,750ml,22.2,120,RCA
1650,SOCIANDO MALLET,2014,750ml,19.0,270,RCA
1651,SOCIANDO MALLET,2013,750ml,19.8,900,RCA
1652,SOCIANDO MALLET,2011,750ml,22.0,482,RCA
1653,SOCIANDO MALLET,2010,750ml,30.5,300,RCA
1654,SOCIANDO MALLET,2009,750ml,32.0,114,RCA
1655,SOCIANDO MALLET,2007,750ml,23.0,1200,RCA
1656,SOCIANDO MALLET / DEMOISELLE...,2010,750ml,17.5,102,RCA
1657,SOUTARD,2015,750ml,32.0,6000,RCA
1658,SUDUIRAUT,2014,750ml,45.0,120,RCA
1659,SUDUIRAUT,2013,750ml,48.0,48,RCA
1660,SUDUIRAUT,2011,750ml,45.0,12,RCA
1661,SUDUIRAUT,2010,750ml,42.0,122,RCA
1662,TAILLEFER,2012,750ml,15.5,600,RCA
1663,TAILLEFER,2011,750ml,15.5,60,RCA
1664,TAILLEFER,2007,750ml,14.0,480,RCA
1665,TAILLEFER,2006,750ml,15.5,300,RCA
1666,TAILLEFER,2004,750ml,15.0,600,RCA
1667,TAILLEFER,2003,750ml,17.0,360,RCA
1668,TAILLEFER,2002,750ml,14.0,600,RCA
1669,TAILLEFER,1998,750ml,16.5,60,RCA
1670,TAILLEFER,1994,750ml,13.0,180,RCA
1671,TAILLEFER,1993,750ml,12.0,360,RCA
1672,TAILLEFER,1990,750ml,17.0,36,RCA
1673,TAILLEFER/ TAUZINAT – L’HERMITAGE,2014,750ml,9.8,1200,RCA
1674,TAILLEFER/ TAUZINAT – L’HERMITAGE,2010,750ml,10.5,300,RCA
1675,TAILLEFER/ TAUZINAT – L’HERMITAGE,2003,750ml,10.5,60,RCA
1676,TAILLEFER/ TAUZINAT – L’HERMITAGE,2001,750ml,10.3,516,RCA
1677,TALBOT,2015,750ml,38.4,360,RCA
1678,TALBOT,2014,750ml,35.0,240,RCA
1679,TALBOT,2013,750ml,33.0,12,RCA
1680,TALBOT,2012,750ml,36.0,480,RCA
1681,TALBOT,2011,750ml,43.0,600,RCA
1682,TALBOT,2010,750ml,53.5,234,RCA
1683,TALBOT,2009,750ml,60.0,84,RCA
1684,TALBOT,2006,750ml,59.5,630,RCA
1685,TALBOT,2005,750ml,74.0,48,RCA
1686,TALBOT,2002,750ml,59.0,60,RCA
1687,TALBOT,2001,750ml,80.0,72,RCA
1688,TALBOT,2000,750ml,91.0,120,RCA
1689,TALBOT,1996,750ml,89.0,60,RCA
1690,TALBOT,1995,750ml,87.0,24,RCA
1691,TALBOT / CONNETABLE DE TALBOT,2015,750ml,15.6,360,RCA
1692,TALBOT / CONNETABLE DE TALBOT,2014,750ml,17.0,1800,RCA
