,Item Code,Item Name,Stock ,Unit,Trade,Format,RATING,SCORES
1299,RF2MON0112008,Domaine de Montille Volnay 1er Cru Les Mitans 2008,12,BOTTLE,$690 ,750ML,Burg,91
1300,RF2MON0122011,Domaine de Montille Volnay 1er Cru Les Mitans 2011,12,BOTTLE,"$1,490 ",1.5L,Burg,89-92
1301,RF2MON0142011-OWC1,Domaine de Montille Volnay 1er Cru Les Mitans 2011 (owc1),1,BOTTLE,"$3,300 ",3L,,
1302,RF2MON0312008,Domaine de Montille Pommard 1er Cru Les Rugiens 2008,10,BOTTLE,$890 ,750ML,Burg,90-93
1303,RF2MON0322009,Domaine de Montille Pommard 1er Cru Les Rugiens 2009,5,BOTTLE,"$1,990 ",1.5L,Burg,92-94
1304,RF2MON0322011,Domaine de Montille Pommard 1er Cru Les Rugiens 2011,6,BOTTLE,"$1,950 ",1.5L,Burg,92-94
1305,RF2MON0322012,Domaine de Montille Pommard 1er Cru Les Rugiens 2012,6,BOTTLE,"$2,300 ",1.5L,,
1306,RF2MON0442010-OWC1,Domaine de Montille Pommard 1er Cru Les Pezerolles 10 (owc1),1,BOTTLE,"$3,550 ",3L,,
1307,RF2MON0812008,Domaine de Montille Beaune 1er Cru Les Greves 2008,9,BOTTLE,$490 ,750ML,Burg,90
1308,RF2MON0822010,Domaine de Montille Beaune 1er Cru Les Greves 2010,1,BOTTLE,"$1,150 ",1.5L,Burg,88-91
1309,RF2MON0822011,Domaine de Montille Beaune 1er Cru Les Greves 2011,3,BOTTLE,"$1,090 ",1.5L,,
1310,RF2MON0842010-OWC1,Domaine de Montille Beaune 1er Cru Les Greves 2010 (owc1),1,BOTTLE,"$2,650 ",3L,,
1311,RF2MON0842011-OWC1,Domaine de Montille Beaune 1er Cru Les Greves 2011 (owc1),1,BOTTLE,"$2,480 ",3L,,
1312,RF2MON0922011,Domaine de Montille Volnay 1er Cru Les Taillepieds 2011,12,BOTTLE,"$1,550 ",1.5L,,
1313,RF2MON0922012,Domaine de Montille Volnay 1er Cru Les Taillepieds 2012,6,BOTTLE,"$1,800 ",1.5L,,
1314,RF2MON0942012-OWC1,Domaine de Montille Volnay 1er Cru Les Taillepieds 12 (owc1),1,BOTTLE,"$3,950 ",3L,,
1315,RF2MON1222011,Domaine de Montille NSG 1er Cru Aux Thorey 2011,12,BOTTLE,"$1,150 ",1.5L,Burg,89-92
1316,RF2MON1322010,Domaine de Montille Corton Clos du Roi Grand Cru 2010,3,BOTTLE,"$2,150 ",1.5L,Burg,91-93
1317,RF2MON1322011,Domaine de Montille Corton Clos du Roi Grand Cru 2011,6,BOTTLE,"$1,950 ",1.5L,Burg,91-94
1318,RF2MON1322012,Domaine de Montille Corton Clos du Roi Grand Cru 2012,6,BOTTLE,"$2,490 ",1.5L,,
1319,RF2MON1342010-OWC1,Domaine de Montille Corton Clos du Roi Grand Cru 2010 (owc1),1,BOTTLE,"$4,650 ",3L,,
1320,RF2MON1342011-OWC1,Domaine de Montille Corton Clos du Roi Grand Cru 2011 (owc1),1,BOTTLE,"$4,200 ",3L,Burg,91-94
1321,RF2MON1342012-OWC1,Domaine de Montille Corton Clos du Roi Grand Cru 2012 (owc1),1,BOTTLE,"$4,980 ",3L,,
1322,RF2MON1412011,Domaine de Montille Vosne Romanee 1er Cru Les Malconsorts 11,9,BOTTLE,"$1,650 ",750ML,Burg,92-94
1323,RF2MON2012012,Domaine de Montille Clos Vougeot Grand Cru 2012,24,BOTTLE,"$1,390 ",750ML,,
1324,RF2MON2022012,Domaine de Montille Clos Vougeot Grand Cru 2012,3,BOTTLE,"$3,200 ",1.5L,,
1325,RF2MUG0311993-A,Mongeard Mugneret Richebourg 1993 (US Label),4,BOTTLE,"$3,100 ",750ML,,
1326,RF2MUG0411994-A,Jacques Frederic Mugnier Musigny Grand Cru 1994 (US Label),11,BOTTLE,"$4,400 ",750ML,,
1327,RF2MUG0412004,Jacques Frederic Mugnier Musigny Grand Cru 2004,6,BOTTLE,"$4,900 ",750ML,Burg,93
1328,RF2MUG0412009,Jacques Frederic Mugnier Musigny Grand Cru 2009,5,BOTTLE,"$11,500 ",750ML,Burg,98
1329,RF2MUG0412011,Jacques Frederic Mugnier Musigny Grand Cru 2011,16,BOTTLE,"$6,950 ",750ML,Burg,93-96
1330,RF2MUG0412012-J,Jacques Frederic Mugnier Musigny Grand Cru 2012(Japan Label),2,BOTTLE,"$12,500 ",750ML,Burg,97
1331,RF2MUG0511996-OC12,JF Mugnier Chambolle Musigny Amoureuses 1996 (oc12),12,BOTTLE,"$6,500 ",750ML,,
1332,RF2MUG0512004,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 2004,7,BOTTLE,"$3,980 ",750ML,,
1333,RF2MUG0512007,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 2007,3,BOTTLE,"$5,900 ",750ML,,
1334,RF2MUG0512008-A,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 08(US),1,BOTTLE,"$5,450 ",750ML,,
1335,RF2MUG0512009,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 2009,3,BOTTLE,"$6,950 ",750ML,,
1336,RF2MUG0512009-A,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 09(US),1,BOTTLE,"$6,900 ",750ML,,
1337,RF2MUG0512011,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 2011,18,BOTTLE,"$4,500 ",750ML,Burg,92-94
1338,RF2MUG0512011-A-OWC6,"Jacques Frederic Mugnier Chamb. Musigny Amoureuses 11(A,owc)",6,BOTTLE,"$4,400 ",750ML,Burg,92-94
1339,RF2MUG0522011,Jacques Frederic Mugnier Chambolle Musigny Amoureuses 2011,2,BOTTLE,"$14,800 ",1.5L,Burg,92-94
1340,RF2MUG0711993,Jacques Frederic Mugnier Bonnes Mares 1993,2,BOTTLE,"$6,300 ",750ML,,
1341,RF2MUG0712003,Jacques Frederic Mugnier Bonnes Mares 2003,3,BOTTLE,"$4,350 ",750ML,,
1342,RF2MUG0712007,Jacques Frederic Mugnier Bonnes Mares 2007,3,BOTTLE,"$2,500 ",750ML,Burg,90-92
1343,RF2MUG0712007-A,Jacques Frederic Mugnier Bonnes Mares 2007 (US Label),5,BOTTLE,"$2,450 ",750ML,Burg,90-92
1344,RF2MUG0812005-OWC12,Jacques Frederic Mugnier NSG 1C de la Marechale 2005 (owc12),12,BOTTLE,$850 ,750ML,,
1345,RF2MUG0812008,Jacques Frederic Mugnier NSG 1er Clos de la Marechale 2008,17,BOTTLE,$750 ,750ML,Burg,90
1346,RF2MUG0812008-OWC6,Jacques Frederic Mugnier NSG 1C de la Marechale 2008 (owc6),30,BOTTLE,$750 ,750ML,Burg,90
1347,RF2MUG0862010,Jacques Frederic Mugnier NSG 1er Clos de la Marechale 2010,3,BOTTLE,"$7,800 ",6L,Burg,91
1348,RF2MUG1521988,Mugneret Gibourg Echezeaux 1988,1,BOTTLE,"$7,500 ",1.5L,,
1349,RF2MUG2221988,Mugneret Gibourg Ruchottes Chambertin 1988,1,BOTTLE,"$7,900 ",1.5L,,
1350,RF2NOE0211983-EX,Hudelot Noellat Romanee St. Vivant Grand Cru 1983 (Ex),8,BOTTLE,"$4,800 ",750ML,,
1351,RF2NOE0212000,Hudelot Noellat Romanee St. Vivant Grand Cru 2000,4,BOTTLE,"$3,950 ",750ML,,
1352,RF2NOE0511985,Charles Noellat Richebourg 1985,6,BOTTLE,"$9,900 ",750ML,,
1353,RF2NOE1112011,Hudelot Noellat Nuits St. Georges 1C Les Murgers 2011,6,BOTTLE,$480 ,750ML,,
1354,RF2NOE1112012,Hudelot Noellat Nuits St. Georges 1C Les Murgers 2012,6,BOTTLE,$590 ,750ML,,
1355,RF2NOE1212012,Hudelot Noellat Vosne Romanee Les Suchots 2012,6,BOTTLE,$950 ,750ML,,
1356,RF2NOE1311991,Georges Noellat Vosne Romanee 1er Cru Beaumonts 1991,6,BOTTLE,"$1,050 ",750ML,,
1357,RF2NOE1311993,Georges Noellat Vosne Romanee 1er Cru Beaumonts 1993,6,BOTTLE,"$1,050 ",750ML,,
1358,RF2PER0412003,Perrot Minot Gevrey Chambertin 1C Cazetiers 2003,6,BOTTLE,$690 ,750ML,,
1359,RF2PER0612009,Perrot Minot Nuits St Georges Richemone VV Ultra 2009,9,BOTTLE,"$1,950 ",750ML,,
1360,RF2PER0612010,Perrot Minot Nuits St Georges Richemone VV Ultra 2010,12,BOTTLE,"$1,950 ",750ML,,
1361,RF2PON0411980-LD,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 1980 (LD),1,BOTTLE,"$19,500 ",750ML,Burg,94
1362,RF2PON0411990,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 1990,1,BOTTLE,"$13,900 ",750ML,Burg,95
1363,RF2PON0412005,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 2005,36,BOTTLE,"$8,950 ",750ML,Burg,99
1364,RF2PON0412009,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 2009,19,BOTTLE,"$3,950 ",750ML,Burg,96
1365,RF2PON0422003,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 2003,7,BOTTLE,"$6,900 ",1.5L,Burg,89
1366,RF2PON0422003-OWC1,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 2003 (owc),29,BOTTLE,"$6,900 ",1.5L,Burg,89
1367,RF2PON0422009,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 2009,25,BOTTLE,"$7,980 ",1.5L,Burg,96
1368,RF2PON0431990,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 1990,2,BOTTLE,"$6,950 ",375ML,,
1369,RF2PON0432004,Ponsot Clos de la Roche Grand Cru Vieilles Vignes 2004,10,BOTTLE,$890 ,375ML,,
1370,RF2PON0512006-LD,Ponsot Chapelle Chambertin Grand Cru 2006 (Label Damage),1,BOTTLE,"$1,590 ",750ML,Burg,92
1371,RF2PON1011990,Ponsot Griottes Chambertin Grand Cru 1990,9,BOTTLE,"$6,300 ",750ML,,
1372,RF2PON1022003,Ponsot Griottes Chambertin Grand Cru 2003,4,BOTTLE,"$4,500 ",1.5L,,
1373,RF2PON1022003-OWC1,Ponsot Griottes Chambertin Grand Cru 2003 (owc1),6,BOTTLE,"$4,500 ",1.5L,,
1374,RF2PON1211990,Ponsot Chambertin Grand Cru 1990,2,BOTTLE,"$7,650 ",750ML,,
1375,RF2PON1812004,Ponsot Clos St. Denis Vieilles Vignes 2004,12,BOTTLE,"$2,500 ",750ML,,
1376,RF2PON2022009,Ponsot Clos de Vougeot Vieilles Vignes 2009,4,BOTTLE,"$5,900 ",1.5L,,
1377,RF2PON2022012,Ponsot Clos de Vougeot Vieilles Vignes 2012,6,BOTTLE,"$8,800 ",1.5L,,
1378,RF2PON2312011,Ponsot Clos St. Denis Cuvee Tres Vieilles Vignes GC 2011,6,BOTTLE,"$5,950 ",750ML,Burg,94-97
1379,RF2PON2322010,Ponsot Clos St. Denis Cuvee Tres Vieilles Vignes GC 2010,4,BOTTLE,"$15,000 ",1.5L,Burg,94-97
1380,RF2PON2511988,Ponsot Clos de la Roche Cuvee William 1988,4,BOTTLE,"$4,950 ",750ML,WA,92
1381,RF2PON2622009,Ponsot Chambertin Clos de Beze Grand Cru 2009,3,BOTTLE,"$9,500 ",1.5L,Burg,95
1382,RF2PON2622010,Ponsot Chambertin Clos de Beze Grand Cru 2010,4,BOTTLE,"$7,950 ",1.5L,Burg,93-95
1383,RF2PON2812010,Ponsot Corton Bressandes Grand Cru 2010,6,BOTTLE,"$2,350 ",750ML,,
1384,RF2PON2822010,Ponsot Corton Bressandes Grand Cru 2010,3,BOTTLE,"$4,950 ",1.5L,Burg,92-94
1385,RF2PON2912005-SET,Ponsot 2005 Assortment de Grands Cru (set of owc x 12 btl),1,SET,"$68,000 ",750ML,,
1386,RF2PON3112010,Ponsot Hospices de Beaune Clos de la Roche Cyrot Chaudron 10,6,BOTTLE,"$2,690 ",750ML,,
1387,RF2POT0712005,Nicolas Potel Clos de la Roche Grand Cru 2005,6,BOTTLE,"$1,800 ",750ML,,
1388,RF2POT1311969-LL,Nicolas Potel Pommard 1er Cru Les Pezerolles 69 (Low Level),4,BOTTLE,"$1,800 ",750ML,,
1389,RF2POT2412007,Nicolas Potel Chambertin Clos de Beze Grand Cru 2007,10,BOTTLE,"$1,650 ",750ML,Burg,91-94
1390,RF2POT2912004-A,Nicolas Potel Vosne Romanee 1er Cru Les Gaudichots 2004 (US),4,BOTTLE,"$2,150 ",750ML,,
1391,RF2POT2912004-A-LD,"Nicolas Potel Vosne Romanee 1er Cru Les Gaudichots 04(US,LD)",2,BOTTLE,"$2,100 ",750ML,,
1392,RF2POT3611980,Nicolas Potel Pommard Pezerolles 1980,10,BOTTLE,"$1,060 ",750ML,,
1393,RF2POU0311978,La Pousse d'Or Volnay 1er Cru Les Caillerets 1978,3,BOTTLE,"$3,800 ",750ML,,
1394,RF2POU0712012,La Pousse d'Or Chambolle Musigny Les Amoureuses 2012,12,BOTTLE,"$1,980 ",750ML,,
1395,RF2REM0811978-LD,Remoissenet Richebourg 1978 (Label Damage),1,BOTTLE,"$5,400 ",750ML,,
1396,RF2ROT0411996,Joseph Roty Charmes Chambertin Tres Vieilles Vignes 1996,10,BOTTLE,"$3,590 ",750ML,,
1397,RF2ROT0412005,Joseph Roty Charmes Chambertin Tres Vieilles Vignes 2005,3,BOTTLE,"$4,900 ",750ML,Burg,95
1398,RF2ROU0112010,Armand Rousseau Gevrey Chambertin Clos St. Jacques 2010,1,BOTTLE,"$6,900 ",750ML,Burg,94
1399,RF2ROU0212012,Emmanuel Rouget Vosne Romanee Cros Parantoux 2012,3,BOTTLE,"$10,900 ",750ML,Burg,92-95
1400,RF2ROU0511971-LL,Georges Roumier Bonnes Mares 1971 (Low level),1,BOTTLE,"$16,500 ",750ML,Burg,97
1401,RF2ROU0512004-OC6,Georges Roumier Bonnes Mares 2004 (oc6),6,BOTTLE,"$4,900 ",750ML,,
1402,RF2ROU0512008,Georges Roumier Bonnes Mares 2008,3,BOTTLE,"$5,900 ",750ML,Burg,93
1403,RF2ROU0612009-OC12,Emmanuel Rouget Echezeaux 2009 (oc12),24,BOTTLE,"$4,590 ",750ML,Burg,91-94
1404,RF2ROU1212010,Armand Rousseau Gevrey Chambertin Lavaux St. Jacques 2010,4,BOTTLE,"$1,750 ",750ML,Burg,94
1405,RF2ROU1511990,Armand Rousseau Chambertin Clos de Beze GC 1990,2,BOTTLE,"$17,500 ",750ML,,
1406,RF2ROU1511996,Armand Rousseau Chambertin Clos de Beze GC 1996,10,BOTTLE,"$10,900 ",750ML,WA,96
1407,RF2ROU1512009,Armand Rousseau Chambertin Clos de Beze GC 2009,1,BOTTLE,"$9,500 ",750ML,Burg,96
1408,RF2ROU1812011,Georges Roumier Morey St Denis 1er Cru Clos de Bussiere 2011,10,BOTTLE,$880 ,750ML,Burg,91
1409,RF2ROU2112003-A,Georges Roumier Musigny 2003 (us Label),4,BOTTLE,"$29,500 ",750ML,Burg,91
1410,RF2ROU2212006,Christophe Roumier Charmes Chambertin Aux Mazoyeres 2006,1,BOTTLE,"$2,390 ",750ML,,
1411,RF2ROU2412011,Georges Roumier Chambolle Musigny 1er Cru Amoureuses 2011,1,BOTTLE,"$9,500 ",750ML,Burg,94
1412,RF2ROU2422005,Georges Roumier Chambolle Musigny 1er Cru Amoureuses 2005,1,BOTTLE,"$45,000 ",1.5L,,
1413,RF2ROU2512004,Christophe Roumier Ruchottes Chambertin 2004,3,BOTTLE,"$2,490 ",750ML,,
1414,RF2ROU2912000,Armand Rousseau Mazis Chambertin 2000,2,BOTTLE,"$2,900 ",750ML,,
1415,RF2SYL0112006,Sylvain Cathiard Vosne Romanee 1er Cru Les Malconsorts 2006,5,BOTTLE,"$3,350 ",750ML,,
1416,RF2SYL0112009,Sylvain Cathiard Vosne Romanne 1er Cru Les Malconsorts 2009,20,BOTTLE,"$4,850 ",750ML,Burg,94
1417,RF2SYL0112012-OC6,Sylvain Cathiard Vosne Romanee 1C Les Malconsorts 2012(oc6),12,BOTTLE,"$4,980 ",750ML,Burg,94
1418,RF2SYL0312012-OC6,Sylvain Cathiard Vosne Romanee 2012 (oc6),6,BOTTLE,$790 ,750ML,Burg,89-91
1419,RF2SYL0412005,Sylvain Cathiard Nuit Saint Georges Aux Murgers 2005,8,BOTTLE,"$1,850 ",750ML,,
1420,RF2SYL0412012,Sylvain Cathiard Nuit Saint Georges Aux Murgers 2012,6,BOTTLE,"$1,750 ",750ML,Burg,90-93
1421,RF2SYL0612012,Sylvain Cathiard Chambolle Musigny Les clos de l'Orme 2012,2,BOTTLE,$990 ,750ML,Burg,88-91
1422,RF2SYL0812012-OC6,Sylvain Cathiard Nuit Saint Georges Aux Thorey 2012 (oc6),18,BOTTLE,"$1,550 ",750ML,Burg,89-92
1423,RF2SYL1112009,Sylvain Cathiard Romanee Saint Vivant 2009,17,BOTTLE,"$13,900 ",750ML,,
1424,RF2SYL1212012,Sylvain Cathiard Bourgogne Rouge 2012,4,BOTTLE,$435 ,750ML,Burg,86-89
1425,RF2SYL1212012-OC6,Sylvain Cathiard Bourgogne Rouge 2012 (oc6),12,BOTTLE,$435 ,750ML,Burg,86-89
1426,RF2TOR0122012,Domaine Tortochot Chambertin 2012,11,BOTTLE,"$2,200 ",1.5L,Burg,94
1427,RF2TOR0312012,Domaine Tortochot Clos de Vougeot 2012,5,BOTTLE,$795 ,750ML,Burg,93
1428,RF2TRA0312005,Rossignol Trapet Chambertin 2005,8,BOTTLE,"$2,750 ",750ML,Burg,94
1429,RF2TRA0312005-OWC12,Rossignol Trapet Chambertin 2005 (owc12),12,BOTTLE,"$2,750 ",750ML,Burg,94
1430,RF2TRA0312006,Rossignol Trapet Chambertin 2006,5,BOTTLE,"$1,290 ",750ML,Burg,91-94
1431,RF2VOG0161985-OWC1,Comte Georges de Vogue Bonnes Mares 1985 (owc1),1,BOTTLE,"$85,000 ",6L,,
1432,RF2VOG0311971-A,Comte Georges de Vogue Musigny  Vieilles Vignes 1971 (US),2,BOTTLE,"$28,800 ",750ML,Burg,96
1433,RF2VOG0311971-LL,Comte Georges de Vogue Musigny  Vieilles Vignes 1971 (LL),1,BOTTLE,"$27,800 ",750ML,,
1434,RF2VOG0311985,Comte Georges de Vogue Musigny Vieilles Vignes 1985,8,BOTTLE,"$5,900 ",750ML,,
1435,RF2VOG0311990-A,Comte Georges de Vogue Musigny Vieilles Vignes 1990 (US),5,BOTTLE,"$5,800 ",750ML,WA,96
1436,RF2VOG0311991,Comte Georges de Vogue Musigny Vieilles Vignes 1991,3,BOTTLE,"$6,500 ",750ML,,
1437,RF2VOG0311993,Comte Georges de Vogue Musigny Vieilles Vignes 1993,6,BOTTLE,"$7,500 ",750ML,,
1438,RF2VOG0311993-A,Comte Georges de Vogue Musigny Vieilles Vignes 1993 (US),6,BOTTLE,"$7,450 ",750ML,,
1439,RF2VOG0311993-A-LD,"Comte Georges de Vogue Musigny Vieilles Vignes 1993 (US,LD)",4,BOTTLE,"$7,400 ",750ML,,
1440,RF2VOG0312009-A-OWC6,"Comte Georges de Vogue Musigny Vieilles Vignes 2009(US,owc6)",6,BOTTLE,"$6,500 ",750ML,,
1441,RF2VOG0331993,Comte Georges de Vogue Musigny Vieilles Vignes 1993,5,BOTTLE,"$3,800 ",375ML,,
1442,RF6BEA0212000-A,Beaucastel CDP Hommage a Jacques Perrin 2000 (US Label),2,BOTTLE,"$2,900 ",750ML,,
1443,RF6BEA0811983-EX,Beaucastel Chateauneuf du Pape 1983 (ex-Domaine),1,BOTTLE,"$1,550 ",750ML,WA,89
1444,RF6BEA0811989-EX,Beaucastel Chateauneuf du Pape 1989 (Ex-Domaine),6,BOTTLE,"$1,950 ",750ML,,
1445,RF6BEA0812011,Beaucastel Chateauneuf du Pape 2011,2,BOTTLE,$590 ,750ML,WA,94
1446,RF6BEA0822012,Beaucastel Chateauneuf du Pape 2012,6,BOTTLE,"$1,250 ",1.5L,,
1447,RF6BEA0842012,Beaucastel Chateauneuf du Pape 2012,2,BOTTLE,"$2,690 ",3L,,
1448,RF6BRU0111990,Brusset Gigondas Les Hauts de Montmirail 1990,6,BOTTLE,$750 ,750ML,WA,90
1449,RF6CAI0311989,Les Cailloux Chateauneuf du Pape Cuvee Centenaire 1989,1,BOTTLE,"$1,900 ",750ML,,
1450,RF6CAI0311989-LD,Les Cailloux Chateauneuf du Pape Cuvee Centenaire 1989 (LD),1,BOTTLE,"$1,850 ",750ML,,
1451,RF6CAI0312003,Les Cailloux Chateauneuf du Pape Cuvee Centenaire 2003,21,BOTTLE,"$1,290 ",750ML,WA,96
1452,RF6CAI0312007,Les Cailloux Chateauneuf du Pape Cuvee Centenaire 2007,3,BOTTLE,"$1,490 ",750ML,WA,96
1453,RF6CAY0111998,Domaine du Cayron Gigondas 1998,8,BOTTLE,$298 ,750ML,WA,86
1454,RF6CHA0211993,Chapoutier Ermitage Le Pavillon 1993,1,BOTTLE,"$1,250 ",750ML,,
1455,RF6CHE0612006,Le Cheval Fou Hermitage Rouge 2006,24,BOTTLE,$690 ,750ML,WS,89
1456,RF6FER0811989-A,Ferraton Hermitage Cuvee des Miaux 1989 (US Label),4,BOTTLE,"$2,400 ",750ML,AWL,94
1457,RF6FER0811990-A,Ferraton Hermitage Cuvee des Miaux 1990 (US Label),1,BOTTLE,"$2,900 ",750ML,WA,96
1458,RF6FON0111990,Font de Michelle Chateauneuf du Pape 1990,3,BOTTLE,$790 ,750ML,WA,89
1459,RF6FON0511990-A,Fonsalette Cotes du Rhone Cuvee Syrah Reserve 1990 (US),12,BOTTLE,"$2,280 ",750ML,WA,94
1460,RF6GUI0111984,Guigal Cote Rotie La Landonne 1984,3,BOTTLE,"$1,900 ",750ML,,
1461,RF6GUI0211968,Guigal Cote Rotie La Mouline 1968,2,BOTTLE,"$9,900 ",750ML,,
1462,RF6GUI0211969-RCON,Guigal Cote Rotie La Mouline 1969 (Reconditioned),6,BOTTLE,"$39,800 ",750ML,AWL,99
1463,RF6GUI0211969-RCON-WSL,"Guigal Cote Rotie La Mouline 1969 (Reconditioned, WSL)",1,BOTTLE,"$39,500 ",750ML,AWL,99
1464,RF6GUI0211978,Guigal Cote Rotie La Mouline 1978,2,BOTTLE,"$29,000 ",750ML,WA,100
1465,RF6GUI0211978-LD,Guigal Cote Rotie La Mouline 1978 (Label Damage),1,BOTTLE,"$28,000 ",750ML,WA,100
1466,RF6GUI0211992,Guigal Cote Rotie La Mouline 1992,11,BOTTLE,"$2,300 ",750ML,,
1467,RF6GUI0311990,Guigal Cote Rotie La Turque 1990,3,BOTTLE,"$5,950 ",750ML,WA,98
1468,RF6GUI0311991,Guigal Cote Rotie La Turque 1991,4,BOTTLE,"$5,950 ",750ML,WA,99
1469,RF6GUI0311993,Guigal Cote Rotie La Turque 1993,1,BOTTLE,"$1,500 ",750ML,WS,88
1470,RF6JAB0111969-EX,Jaboulet Hermitage La Chapelle 1969 (Ex-domaine),1,BOTTLE,"$6,600 ",730ML,,
1471,RF6JAB0111994,Jaboulet Hermitage La Chapelle 1994 ,9,BOTTLE,$780 ,750ML,,
1472,RF6JAB0112001-EX,Jaboulet Hermitage La Chapelle 2001 (Ex-domaine),16,BOTTLE,$990 ,750ML,WA,90-92
1473,RF6JAB0112001-EX-OWC6,Jaboulet Hermitage La Chapelle 2001 (Ex-domaine)(owc6),24,BOTTLE,$990 ,750ML,WA,90-92
1474,RF6JAB0112004-EX,Jaboulet Hermitage La Chapelle 2004 (Ex-domaine),4,BOTTLE,"$1,090 ",750ML,,
1475,RF6JAB0112007,Jaboulet Hermitage La Chapelle 2007,7,BOTTLE,"$1,290 ",750ML,,
1476,RF6JAB0112012,Jaboulet Hermitage La Chapelle 2012,1,BOTTLE,$980 ,750ML,,
1477,RF6JAB0112012-OWC6,Jaboulet Hermitage La Chapelle 2012 (owc6),6,BOTTLE,$980 ,750ML,,
1478,RF6JAB0311990-EX,Jaboulet Crozes Hermitage Thalabert 1990 (ex-Domaine),47,BOTTLE,$950 ,750ML,WA,92
1479,RF6JAN0112001,Janasse Chateauneuf du Pape Vieilles Vignes 2001,1,BOTTLE,"$1,980 ",750ML,WA,97
1480,RF6LOU0111978-LD,Jean Louis Chave Hermitage Rouge 1978 (Label Damage),1,BOTTLE,"$9,800 ",750ML,WA,96
1481,RF6LOU0112010-A,Jean Louis Chave Hermitage Rouge 2010 (US Label),12,BOTTLE,"$3,350 ",750ML,,
1482,RF6LOU0112010-OC6,Jean Louis Chave Hermitage Rouge 2010 (oc6),12,BOTTLE,"$3,390 ",750ML,,
1483,RF6LOU0311998,Jean Louis Chave Ermitage Cuvee Cathelin 1998,3,BOTTLE,"$29,800 ",750ML,,
1484,RF6LOU0312003,Jean Louis Chave Ermitage Cuvee Cathelin 2003,1,BOTTLE,"$39,800 ",750ML,,
1485,RF6MAR2411990,Domaine de Marcoux Chateauneuf du Pape Vieilles Vignes 1990,5,BOTTLE,"$1,900 ",750ML,,
1486,RF6MAS0112007-A,Mas de Boislauzon Chateauneuf du Pape Cuvee du Quet 2007(US),1,BOTTLE,"$2,350 ",750ML,WA,100
1487,RF6MON1611990,Clos du Mont-Olivet CDP La Cuvee du Papet 1990,5,BOTTLE,"$2,500 ",750ML,WA,98
1488,RF6MON1711990-A,Clos du Mont-Olivet Chateauneuf du Pape 1990 (US Label),1,BOTTLE,"$1,550 ",750ML,WA,90
1489,RF6OGI0111998,Michel Ogier Cote Rotie 1998,10,BOTTLE,$850 ,750ML,,
1490,RF6PIA0112009-EX,La Pialade Cotes du Rhone 2009 (ex-domaine),9,BOTTLE,$350 ,750ML,,
1491,RF6RAY0111971,Rayas Chateauneuf du Pape 1971,2,BOTTLE,"$17,500 ",750ML,WS,89
1492,RF6RAY0111971-A,Rayas Chateauneuf du Pape 1971 (US Label),1,BOTTLE,"$16,900 ",750ML,WS,89
1493,RF6RAY0111976,Rayas Chateauneuf du Pape 1976,6,BOTTLE,"$3,900 ",750ML,AWL,88
1494,RF6RAY0111989,Rayas Chateauneuf du Pape 1989,4,BOTTLE,"$8,500 ",750ML,WA,97
1495,RF6RAY0111990-A,Rayas Chateauneuf du Pape 1990 (US Label),7,BOTTLE,"$12,500 ",750ML,,
1496,RF6RAY0111990-A-LD,"Rayas Chateauneuf du Pape 1990 (US Label, Label Damage)",1,BOTTLE,"$11,500 ",750ML,WA,99-100
1497,RF6RAY0111995,Rayas Chateauneuf du Pape 1995,2,BOTTLE,"$6,800 ",750ML,WS,98
1498,RF6RAY0112005-A,Rayas Chateauneuf du Pape 2005 (US Label),12,BOTTLE,"$4,400 ",750ML,,
1499,RF6ROS0411995,Rene Rostaing Cote Rotie La Landonne 1995,2,BOTTLE,"$1,390 ",750ML,WA,92
1500,RF6ROS0411995-LD,Rene Rostaing Cote Rotie La Landonne 1995 (Label Damge),4,BOTTLE,"$1,350 ",750ML,WA,92
1501,RF6SOR0111989,H.Sorrel Hermitage Le Greal 1989,2,BOTTLE,"$1,590 ",750ML,,
1502,RF6VAL0411988,Domaine de Vallouit Hermitage Les Greffieres 1988,1,BOTTLE,"$1,350 ",750ML,WA,91
1503,RF6VER4512008,Georges Vernay Cote Rotie La Blonde du Seigneur 2008,1,BOTTLE,$473 ,750ML,WS,92
1504,RF6VER4512009,Georges Vernay Cote Rotie La Blonde du Seigneur 2009,28,BOTTLE,$473 ,750ML,WS,94
1505,RF6VER5012006,Georges Vernay Cote Rotie Maison Rouge 2006,21,BOTTLE,$669 ,750ML,WS,93
1506,RF6VER5012007,Georges Vernay Cote Rotie Maison Rouge 2007,36,BOTTLE,$669 ,750ML,WS,91
1507,RF6VER5012008,Georges Vernay Cote Rotie Maison Rouge 2008,39,BOTTLE,$669 ,750ML,,
