,Wine,Vintage,Format,Cost,Qty,Negoce
1204,LES ALLEES DE CANTEMERLE,2012,375ml,5.3,240,BM
1205,CHATEAU COS D'ESTOURNEL,2005,750ml,178.0,240,BM
1206,CHATEAU FAURIE DE SOUCHARD,2013,750ml,21.6,240,BM
1207,CHATEAU FLEUR CARDINALE,2009,750ml,43.0,240,BM
1208,CHATEAU FOMBRAUGE,2009,750ml,30.0,240,BM
1209,CHATEAU LA TOUR FIGEAC,2010,750ml,36.0,240,BM
1210,CHATEAU LESPAULT MARTILLAC,2013,750ml,13.9,240,BM
1211,CHATEAU LYNCH-BAGES,2012,750ml,83.0,240,BM
1212,CHATEAU POUJEAUX,2014,750ml,19.95,240,BM
1213,CHATEAU POUJEAUX,2006,750ml,23.0,240,BM
1214,CHATEAU QUINTUS,2011,750ml,96.0,240,BM
1215,CHATEAU VRAY CROIX DE GAY,2014,750ml,34.8,240,BM
1216,CLOS DU MARQUIS,2009,750ml,51.0,240,BM
1217,CLOS L'EGLISE,2002,750ml,57.6,240,BM
1218,CLOS ST MARTIN,2013,750ml,27.0,240,BM
1219,AROMES DE PAVIE,2014,3000ml,225.0,240,BM
1220,CHATEAU MALARTIC LAGRAVIERE RG,2014,1500ml,62.0,240,BM
1221,LA SEMILLANTE DE SIGALAS,2013,750ml,9.95,251,BM
1222,CHATEAU D'YQUEM,2011,750ml,250.0,252,BM
1223,CHATEAU GISCOURS,2006,750ml,46.0,252,BM
1224,CHATEAU PICHON BARON,2011,750ml,81.0,252,BM
1225,CHATEAU RAUZAN-SEGLA,2014,750ml,53.0,252,BM
1226,MAROJALLIA,2012,750ml,33.8,252,BM
1227,VIEUX CHATEAU CERTAN,2010,750ml,280.0,252,BM
1228,CHATEAU CLERC MILON,2014,1500ml,121.0,252,BM
1229,CHATEAU POTENSAC,2014,1500ml,28.6,252,BM
1230,CHATEAU CARBONNIEUX ROUGE,2012,750ml,23.5,258,BM
1231,CHATEAU LATOUR A POMEROL,2011,750ml,50.0,258,BM
1232,CHATEAU L'EGLISE-CLINET,2013,750ml,125.0,258,BM
1233,CLOS RENE,2014,1500ml,32.4,258,BM
1234,LES PELERINS DE LAFON ROCHET,2013,750ml,12.0,260,BM
1235,CHATEAU BELLEGRAVE,2014,750ml,17.1,264,BM
1236,CHATEAU LA BRIDANE,2010,750ml,16.0,264,BM
1237,CHATEAU RAUZAN-GASSIES,2010,750ml,49.0,264,BM
1238,CROIX DE BEAUCAILLOU,2010,750ml,40.0,264,BM
1239,CHATEAU NENIN,2010,750ml,45.0,265,BM
1240,CHATEAU RIEUSSEC,1997,750ml,60.0,270,BM
1241,LA RESERVE DE MALARTIC,2013,750ml,9.9,270,BM
1242,CHATEAU LYNCH-BAGES,2009,750ml,143.0,273,BM
1243,CHATEAU D'AIGUILHE,2011,750ml,12.4,276,BM
1244,CHATEAU PICHON LALANDE,2011,750ml,96.0,276,BM
1245,LE CADET DE L'INSOUCIANCE,2012,750ml,9.9,279,BM
1246,CHATEAU PETIT VILLAGE,2013,750ml,37.0,282,BM
1247,CHATEAU CARBONNIEUX BLANC,2014,750ml,19.8,283,BM
1248,CHATEAU LYNCH-BAGES,2013,750ml,75.0,284,BM
1249,CHATEAU BERNADOTTE,2008,750ml,12.0,286,BM
1250,CHATEAU RABAUD PROMIS,2007,375ml,12.0,288,BM
1251,CHATEAU FERRAN BLC,2014,750ml,8.8,288,BM
1252,CHATEAU LA POINTE,2011,750ml,27.0,288,BM
1253,CHATEAU PICQUE CAILLOU BLANC,2014,750ml,12.3,288,BM
1254,CLOS L'EGLISE,2010,750ml,132.0,288,BM
1255,CARMES DE RIEUSSEC,2011,750ml,15.0,294,BM
1256,CH.ARCHE LAFAURIE C.MADAME,2000,750ml,15.31,294,BM
1257,CHATEAU COS D'ESTOURNEL,2003,750ml,168.0,294,BM
1258,CLOS L'EGLISE,1998,750ml,94.8,294,BM
1259,CHATEAU DASSAULT,1995,1500ml,60.0,294,BM
1260,LA GRAVETTE DE CERTAN,2012,750ml,30.0,299,BM
1261,CARMES DE RIEUSSEC,2008,750ml,16.0,300,BM
1262,CHATEAU BELLEVUE MONDOTTE,2007,750ml,120.0,300,BM
1263,CHATEAU D'AIGUILHE,2010,750ml,20.0,300,BM
1264,CHATEAU D'ISSAN,2014,750ml,43.0,300,BM
1265,CHATEAU FAURIE DE SOUCHARD,2014,750ml,22.0,300,BM
1266,CHATEAU LE PRIEURE,2014,750ml,24.0,300,BM
1267,CHATEAU MONTROSE,2014,750ml,103.0,300,BM
1268,CHATEAU PAVIE-DECESSE,2007,750ml,96.0,300,BM
1269,CHATEAU RAUZAN-SEGLA,2011,750ml,71.0,300,BM
1270,CLOS DU MARQUIS,2008,750ml,42.0,300,BM
1271,SAINTAYME,2013,750ml,8.15,300,BM
1272,CHATEAU GRESSIER GRD POUJEAUX,2014,1500ml,19.8,300,BM
1273,LES ECLATS DE BRANAS,2007,750ml,7.5,304,BM
1274,CHATEAU TROTANOY,2012,750ml,165.0,306,BM
1275,SARGET DE GRUAUD LAROSE,2012,375ml,9.4,312,BM
1276,CHATEAU BELLEVUE,2011,750ml,34.0,312,BM
1277,CHATEAU D'ARMAILHAC,2012,750ml,38.0,312,BM
1278,CHATEAU LAROZE,2007,750ml,17.5,322,BM
1279,CHATEAU SOCIANDO-MALLET,2004,750ml,28.0,329,BM
1280,CHATEAU D'YQUEM,2005,750ml,250.0,330,BM
1281,CHATEAU RAUZAN-GASSIES,2014,750ml,39.5,330,BM
1282,LA SIRENE DE GISCOURS,2014,750ml,20.0,335,BM
1283,CHATEAU PAVIE-DECESSE,2010,750ml,145.0,336,BM
1284,CHATEAU RAYNE VIGNEAU,2005,750ml,21.75,336,BM
1285,CHATEAU TROTANOY,2014,750ml,155.0,342,BM
1286,ALTER EGO DE PALMER,2013,750ml,41.0,348,BM
1287,CHATEAU GAZIN,2014,750ml,50.0,348,BM
1288,CHATEAU LE GAY,2013,750ml,48.0,348,BM
1289,CHATEAU CHEVAL BLANC,2007,1500ml,690.0,348,BM
1290,CHATEAU PAVIE,2014,750ml,220.0,352,BM
1291,CHATEAU RAYMOND LAFON,2007,750ml,26.0,354,BM
1292,LES TROIS ORIGINES,2009,750ml,14.4,356,BM
1293,CHATEAU PETIT BOCQ,2013,750ml,11.9,357,BM
1294,CHATEAU BELLEVUE MONDOTTE,2002,750ml,108.0,360,BM
1295,CHATEAU DASSAULT,2014,750ml,19.5,360,BM
1296,CHATEAU HOSANNA,2012,750ml,140.0,360,BM
1297,CHATEAU LES ORMES DE PEZ,2008,750ml,23.8,360,BM
1298,CHATEAU LYNCH-BAGES,2008,750ml,105.0,360,BM
1299,CH.ARCHE LAFAURIE C.MADAME,2000,375ml,8.06,363,BM
1300,CHATEAU MONTROSE,2012,750ml,72.0,365,BM
1301,CHATEAU BERLIQUET,2011,750ml,22.2,372,BM
1302,CHATEAU LARCIS-DUCASSE,2012,750ml,46.0,372,BM
1303,CHATEAU SMITH HAUT LAFITTE RGE,2014,750ml,58.0,372,BM
1304,CLOS MARSALETTE BLANC,2013,750ml,12.4,372,BM
1305,CHATEAU COUTET,2010,750ml,44.0,377,BM
1306,CHATEAU BRANAS GRAND POUJEAUX,2011,750ml,18.0,378,BM
1307,LES ALLEES DE CANTEMERLE,2011,375ml,5.15,380,BM
1308,CLOS DU MARQUIS,1995,750ml,52.0,384,BM
1309,LES FIEFS DE LAGRANGE,2010,750ml,19.75,385,BM
1310,LE SEUIL DE MAZEYRES,2011,750ml,10.45,391,BM
1311,CHATEAU MAUCAILLOU,2014,750ml,14.0,393,BM
1312,LES FIEFS DE LAGRANGE,2012,750ml,15.5,395,BM
1313,CHATEAU GLORIA,2007,750ml,26.8,396,BM
1314,CHATEAU PETIT VILLAGE,2014,750ml,42.0,401,BM
1315,CHATEAU LAGRANGE,2013,750ml,24.5,402,BM
1316,CHATEAU LYNCH-BAGES,2005,750ml,150.0,402,BM
1317,L'EXTRAVAGANT DE DOISY DAENE,2014,375ml,126.0,404,BM
1318,CHATEAU LEOVILLE POYFERRE,2005,750ml,95.0,406,BM
1319,CHATEAU PAVIE,2005,750ml,400.0,406,BM
1320,CHATEAU CARONNE SAINTE GEMME,2010,750ml,13.9,407,BM
1321,CHATEAU SAINT PIERRE,2012,750ml,32.5,408,BM
1322,CHATEAU SMITH HAUT LAFITTE RGE,2010,750ml,122.0,408,BM
1323,CHATEAU ANGELUS,2014,750ml,250.0,414,BM
1324,CHATEAU DUCRU-BEAUCAILLOU,2014,750ml,120.0,420,BM
1325,LES PAGODES DE COS,2009,750ml,51.0,420,BM
1326,VIRGINIE DE VALANDRAUD,2014,750ml,22.8,420,BM
1327,CHATEAU SAINT PIERRE,2014,750ml,31.2,423,BM
1328,LA CLOSERIE DE FOURTET,2013,750ml,13.5,424,BM
1329,CHATEAU CLEMENT PICHON,2014,750ml,10.3,432,BM
1330,CHATEAU LYNCH-BAGES,2014,750ml,82.0,432,BM
1331,CHATEAU MAUCAILLOU,2011,750ml,14.5,432,BM
1332,CHATEAU PAVIE-DECESSE,1998,750ml,120.0,434,BM
1333,CHATEAU VILLEMAURINE,2011,750ml,21.5,434,BM
1334,CHATEAU RABAUD PROMIS,2009,375ml,12.0,444,BM
1335,CHEVALIER DE LASCOMBES,2014,750ml,22.5,450,BM
1336,OPALIE DE CHATEAU COUTET,2013,750ml,23.0,450,BM
1337,CHATEAU COUTET,2012,375ml,15.5,456,BM
1338,CHATEAU DE FIEUZAL ROUGE,2014,375ml,11.5,456,BM
1339,CHATEAU LE THIL COMTE CLARY,2013,750ml,12.0,456,BM
1340,CHATEAU COTE DE BALEAU,2011,750ml,12.0,468,BM
1341,CHATEAU LAFON-ROCHET,2014,750ml,25.0,468,BM
1342,CHATEAU VRAI CANON BOUCHE,2014,750ml,10.8,468,BM
1343,CHATEAU PICHON BARON,2014,750ml,84.0,474,BM
1344,CLOS L'EGLISE,2014,750ml,48.0,474,BM
1345,CHATEAU MOUTON-ROTHSCHILD,2009,750ml,595.0,476,BM
1346,CHATEAU LESPAULT MARTILLAC,2011,750ml,14.4,478,BM
1347,CHATEAU POTENSAC,2014,375ml,7.45,480,BM
1348,CHATEAU COS D'ESTOURNEL,2014,750ml,98.0,480,BM
1349,CHATEAU SUDUIRAUT,2011,750ml,42.0,480,BM
1350,LA PARDE DE HT BAILLY,2013,750ml,14.4,497,BM
1351,CARMES DE RIEUSSEC,2009,750ml,16.0,498,BM
1352,CHATEAU LASCOMBES,2014,750ml,52.0,498,BM
1353,CHATEAU LA FLEUR,2011,750ml,16.8,503,BM
1354,DOMAINE DE CHEVALIER ROUGE,2014,750ml,39.5,504,BM
1355,LA PETITE EGLISE,2014,750ml,24.0,509,BM
1356,CHATEAU LA BRIDANE,2014,750ml,11.3,511,BM
1357,CHATEAU GISCOURS,2009,750ml,64.5,516,BM
1358,CHATEAU GRAND CORBIN DESPAGNE,2014,750ml,15.9,516,BM
1359,CHATEAU VIEUX FERRAND,2011,750ml,11.9,518,BM
1360,CHATEAU BEAU-SEJOUR BECOT,2013,750ml,28.8,520,BM
1361,CHATEAU PONTET-CANET,2010,750ml,200.0,522,BM
1362,LES HAUTS DU TERTRE,2013,750ml,12.8,522,BM
1363,CHATEAU LES ORMES DE PEZ,2003,750ml,28.5,525,BM
1364,CHATEAU D'YQUEM,2011,375ml,125.0,530,BM
1365,CHATEAU DURFORT-VIVENS,2013,750ml,29.75,540,BM
1366,CHATEAU LA POINTE,2013,750ml,23.0,540,BM
1367,CHATEAU VILLARS,2014,750ml,8.4,540,BM
1368,CHATEAU GISCOURS,2010,750ml,56.0,546,BM
1369,CHATEAU POTENSAC,2004,1500ml,38.0,546,BM
1370,CHATEAU LYNCH-BAGES,2004,750ml,118.0,552,BM
1371,CHATEAU LA FLEUR PETRUS,2014,750ml,145.0,555,BM
1372,CHATEAU CAMBON LA PELOUSE,2014,750ml,9.3,558,BM
1373,CHATEAU SENEJAC,2013,750ml,7.8,563,BM
1374,CHATEAU BELLEFONT BELCIER,2009,750ml,28.0,564,BM
1375,CHATEAU GRAND PONTET,2012,750ml,16.5,567,BM
1376,CHATEAU CANTEMERLE,2014,375ml,9.25,576,BM
1377,CHATEAU LA FLEUR PEYRABON,2014,750ml,19.0,576,BM
1378,CHATEAU FEYTIT CLINET,2014,750ml,33.0,579,BM
1379,CHATEAU LE BON PASTEUR,2012,1500ml,82.0,580,BM
1380,CHATEAU KIRWAN,2010,750ml,49.5,581,BM
1381,CHATEAU HAUT MARBUZET,2004,750ml,34.0,582,BM
1382,CHATEAU MONTROSE,2005,750ml,135.0,582,BM
1383,CHATEAU D'ARMAILHAC,2009,750ml,49.5,588,BM
1384,AROMES DE PAVIE,2014,1500ml,97.0,594,BM
1385,CHATEAU SOCIANDO-MALLET,2006,750ml,26.0,597,BM
1386,CHATEAU TRONQUOY LALANDE,2011,750ml,18.5,597,BM
1387,CHATEAU PUYGUERAUD BLANC,2014,750ml,7.5,599,BM
1388,CHATEAU BRANAIRE DUCRU,2009,750ml,65.0,600,BM
1389,LES PAGODES DE COS,2012,750ml,32.5,600,BM
1390,L'ESQUISSE DE LA TOUR FIGEAC,2014,750ml,10.8,600,BM
1391,CHATEAU BEAUMONT,2014,375ml,4.0,1200,BM
1392,CHATEAU D'YQUEM,2013,375ml,125.0,1200,BM
1393,CHATEAU SIGALAS RABAUD,2010,375ml,15.0,1200,BM
1394,LES ALLEES DE CANTEMERLE,2013,375ml,5.3,1200,BM
1395,AROMES DE PAVIE,2014,750ml,48.5,1200,BM
1396,BARON DE BRANE,2014,750ml,15.3,1200,BM
1397,CARMES DE RIEUSSEC,2012,750ml,14.5,1200,BM
1398,CHATEAU BARDE HAUT,2014,750ml,20.5,1200,BM
1399,CHATEAU BEAUMONT,2014,750ml,7.7,1200,BM
1400,CHATEAU BEAU-SEJOUR BECOT,2014,750ml,33.6,1200,BM
1401,CHATEAU BELLEGRAVE,2014,750ml,13.75,1200,BM
1402,CHATEAU BELLEGRAVE,2013,750ml,13.2,1200,BM
1403,CHATEAU BERLIQUET,2012,750ml,19.9,1200,BM
1404,CHATEAU BERNADOTTE,2010,750ml,13.0,1200,BM
1405,CHATEAU BRANAIRE DUCRU,2010,750ml,59.5,1200,BM
1406,CHATEAU BRANAS GRAND POUJEAUX,2007,750ml,13.0,1200,BM
1407,CHATEAU CANTEMERLE,2013,750ml,18.3,1200,BM
1408,CHATEAU CAPBERN,2013,750ml,10.7,1200,BM
1409,CHATEAU CARBONNIEUX ROUGE,2014,750ml,22.75,1200,BM
1410,CHATEAU CHASSE-SPLEEN,2012,750ml,21.5,1200,BM
1411,CHATEAU CHAUVIN,2014,750ml,20.4,1200,BM
1412,CHATEAU CITRAN,2005,750ml,14.9,1200,BM
1413,CHATEAU CORBIN,2014,750ml,17.4,1200,BM
1414,CHATEAU COS LABORY,2014,750ml,19.8,1200,BM
1415,CHATEAU D'AIGUILHE,2014,750ml,12.4,1200,BM
1416,CHATEAU DAUZAC,2012,750ml,29.0,1200,BM
1417,CHATEAU DE FIEUZAL ROUGE,2014,750ml,23.0,1200,BM
1418,CHATEAU DE SALES,2014,750ml,13.8,1200,BM
1419,CHATEAU DU GLANA,2014,750ml,12.95,1200,BM
1420,CHATEAU DU GLANA,2013,750ml,12.4,1200,BM
1421,CHATEAU DU TERTRE,2014,750ml,30.0,1200,BM
1422,CHATEAU FIGEAC,2009,750ml,165.0,1200,BM
1423,CHATEAU FONTENIL,2007,750ml,11.8,1200,BM
1424,CHATEAU GISCOURS,2014,750ml,40.0,1200,BM
1425,CHATEAU GLORIA,2014,750ml,25.0,1200,BM
1426,CHATEAU GLORIA,2013,750ml,21.0,1200,BM
1427,CHATEAU GLORIA,2010,750ml,40.5,1200,BM
1428,CHATEAU GRAND PONTET,2014,750ml,16.5,1200,BM
1429,CHATEAU GRAND PUY DUCASSE,2012,750ml,24.0,1200,BM
1430,CHATEAU GRAND PUY LACOSTE,2013,750ml,33.0,1200,BM
1431,CHATEAU GRESSIER GRD POUJEAUX,2014,750ml,9.9,1200,BM
1432,CHATEAU HAUT BERGEY,2013,750ml,12.5,1200,BM
1433,CHATEAU HAUT MARBUZET,2014,750ml,22.5,1200,BM
1434,CHATEAU LA BRIDANE,2013,750ml,10.8,1200,BM
1435,CHATEAU LA CONFESSION,2014,750ml,17.9,1200,BM
1436,CHATEAU LA DOMINIQUE,2014,750ml,26.0,1200,BM
1437,CHATEAU LALANDE-BORIE,2014,750ml,15.0,1200,BM
1438,CHATEAU LALANDE-BORIE,2013,750ml,13.8,1200,BM
1439,CHATEAU LANESSAN,2014,750ml,9.1,1200,BM
1440,CHATEAU LANESSAN,2011,750ml,9.1,1200,BM
1441,CHATEAU LARMANDE,2014,750ml,14.0,1200,BM
1442,CHATEAU LATOUR,2005,750ml,680.0,1200,BM
1443,CHATEAU L'ENCLOS,2014,750ml,19.0,1200,BM
1444,CHATEAU LEOVILLE LAS CASES,2004,750ml,150.0,1200,BM
1445,CHATEAU MALARTIC LAGRAVIERE RG,2014,750ml,26.4,1200,BM
1446,CHATEAU MEYNEY,2013,750ml,16.55,1200,BM
1447,CHATEAU MEYNEY,2012,750ml,18.0,1200,BM
1448,CHATEAU MONBOUSQUET,2014,750ml,32.5,1200,BM
1449,CHATEAU MONBOUSQUET,2012,750ml,34.0,1200,BM
1450,CHATEAU MONBRISON,2014,750ml,17.5,1200,BM
1451,CHATEAU MONT PERAT BLANC,2014,750ml,6.7,1200,BM
1452,CHATEAU MONTLANDRIE,2014,750ml,12.0,1200,BM
1453,CHATEAU MONTLANDRIE,2013,750ml,11.2,1200,BM
1454,CHATEAU MONTLANDRIE,2012,750ml,12.0,1200,BM
1455,CHATEAU MONTLANDRIE,2011,750ml,12.6,1200,BM
1456,CHATEAU MONTVIEL,2013,750ml,16.2,1200,BM
1457,CHATEAU MONTVIEL,2012,750ml,19.2,1200,BM
1458,CHATEAU OLIVIER,2014,750ml,16.8,1200,BM
1459,CHATEAU PAPE CLEMENT RGE,2014,750ml,64.0,1200,BM
1460,CHATEAU PAVIE,2013,750ml,190.0,1200,BM
1461,CHATEAU PAVIE,2010,750ml,310.0,1200,BM
1462,CHATEAU PEDESCLAUX,2010,750ml,27.9,1200,BM
1463,CHATEAU PETIT BOCQ,2014,750ml,12.3,1200,BM
1464,CHATEAU PEYRABON,2014,750ml,6.45,1200,BM
1465,CHATEAU PEYRABON,2009,750ml,12.5,1200,BM
1466,CHATEAU PHELAN-SEGUR,2010,750ml,35.0,1200,BM
1467,CHATEAU PIBRAN,2014,750ml,19.0,1200,BM
1468,CHATEAU POTENSAC,2014,750ml,13.8,1200,BM
1469,CHATEAU POTENSAC,2013,750ml,12.0,1200,BM
1470,CHATEAU POUJEAUX,2009,750ml,31.0,1200,BM
1471,CHATEAU PRIEURE LICHINE,2014,750ml,26.5,1200,BM
1472,CHATEAU PUYGUERAUD,2014,750ml,8.0,1200,BM
1473,CHATEAU PUYGUERAUD,2013,750ml,7.5,1200,BM
1474,CHATEAU RIEUSSEC,2007,750ml,43.0,1200,BM
1475,CHATEAU ROUGET,2014,750ml,24.0,1200,BM
1476,CHATEAU SANCTUS,2014,750ml,15.6,1200,BM
1477,CHATEAU SANCTUS,2012,750ml,18.0,1200,BM
1478,CHATEAU SIRAN,2014,750ml,16.0,1200,BM
1479,CHATEAU SMITH HAUT LAFITTE RGE,2013,750ml,45.0,1200,BM
1480,CHATEAU SOCIANDO-MALLET,2014,750ml,18.0,1200,BM
1481,CHATEAU SOCIANDO-MALLET,2011,750ml,20.0,1200,BM
1482,CHATEAU TAYAC,2014,750ml,9.9,1200,BM
1483,CHATEAU TAYAC,2013,750ml,8.5,1200,BM
1484,CHATEAU TOUR DE BESSAN,2014,750ml,10.5,1200,BM
1485,CHATEAU TOUR SAINT-BONNET,2014,750ml,6.7,1200,BM
1486,CHATEAU TOUR SAINT-BONNET,2012,750ml,6.5,1200,BM
1487,CHATEAU TOUR SAINT-BONNET,2008,750ml,7.0,1200,BM
1488,CHATEAU TRONQUOY LALANDE,2014,750ml,19.2,1200,BM
1489,CHATEAU TROPLONG-MONDOT,2013,750ml,52.8,1200,BM
1490,CHATEAU VIEUX FERRAND,2012,750ml,12.5,1200,BM
1491,CLOS DE L'ORATOIRE,2014,750ml,20.0,1200,BM
1492,CLOS LA GAFFELIERE,2014,750ml,15.5,1200,BM
1493,CLOS L'EGLISE,2006,750ml,56.4,1200,BM
1494,CLOS RENE,2014,750ml,16.2,1200,BM
1495,CLOS RENE,2012,750ml,19.5,1200,BM
1496,CONFIDENCES DE PRIEURE LICHIN,2014,750ml,12.5,1200,BM
1497,ECHO DE LYNCH-BAGES,2013,750ml,25.5,1200,BM
1498,FILIA DE GRAND MAYNE,2014,750ml,11.5,1200,BM
1499,FILIA DE GRAND MAYNE,2013,750ml,9.5,1200,BM
1500,FILIA DE GRAND MAYNE,2012,750ml,10.5,1200,BM
1501,FILIA DE GRAND MAYNE,2011,750ml,10.0,1200,BM
1502,FLEUR DE FONPLEGADE,2011,750ml,9.6,1200,BM
1503,FLEUR DE PEDESCLAUX,2014,750ml,14.0,1200,BM
1504,FOLIE DE CHAUVIN,2014,750ml,10.2,1200,BM
1505,FRANK PHELAN,2014,750ml,14.35,1200,BM
1506,FRANK PHELAN,2013,750ml,13.1,1200,BM
1507,GOULEE,2014,750ml,17.5,1200,BM
1508,LA CHAPELLE DE POTENSAC,2014,750ml,7.2,1200,BM
1509,LA CHAPELLE DE POTENSAC,2013,750ml,6.8,1200,BM
1510,LA CHAPELLE DE POTENSAC,2012,750ml,6.8,1200,BM
1511,LA CHAPELLE DE POTENSAC,2009,750ml,11.25,1200,BM
1512,LA SEMILLANTE DE SIGALAS,2014,750ml,9.95,1200,BM
1513,LE CADET DE L'INSOUCIANCE,2014,750ml,9.9,1200,BM
1514,LE DAUPHIN D'OLIVIER,2014,750ml,9.5,1200,BM
1515,LE DOME,2012,750ml,55.0,1200,BM
1516,LE HAUT MEDOC DE LAGRANGE,2014,750ml,9.0,1200,BM
1517,LE HAUT MEDOC DE LAGRANGE,2013,750ml,9.0,1200,BM
1518,LE SEUIL DE MAZEYRES,2014,750ml,9.8,1200,BM
1519,LES ALLEES DE CANTEMERLE,2014,750ml,8.95,1200,BM
1520,LES ALLEES DE CANTEMERLE,2013,750ml,8.95,1200,BM
1521,LES PELERINS DE LAFON ROCHET,2014,750ml,13.8,1200,BM
1522,LES PENSEES DE LA TOUR CARNET,2014,750ml,9.9,1200,BM
1523,LES TOURS DE BEAUMONT,2014,750ml,5.0,1200,BM
1524,L'ESQUISSE DE LA TOUR FIGEAC,2013,750ml,9.2,1200,BM
1525,L'ESQUISSE DE LA TOUR FIGEAC,2012,750ml,10.9,1200,BM
1526,L'ORME DE RAUZAN GASSIES,2014,750ml,9.5,1200,BM
1527,L'ORME DE RAUZAN GASSIES,2013,750ml,8.75,1200,BM
1528,L'ORME DE RAUZAN GASSIES,2012,750ml,9.5,1200,BM
1529,MARGAUX DE BRANE,2014,750ml,10.8,1200,BM
1530,MARQUIS DE MONS,2014,750ml,9.84,1200,BM
1531,MONDOT,2011,750ml,16.8,1200,BM
1532,PASTOURELLE DE CLERC MILON,2011,750ml,23.0,1200,BM
1533,SAINT ESTEPHE DE MONTROSE,2014,750ml,15.6,1200,BM
1534,SAINTAYME,2014,750ml,8.75,1200,BM
1535,SARGET DE GRUAUD LAROSE,2013,750ml,17.5,1200,BM
1536,SARGET DE GRUAUD LAROSE,2012,750ml,19.0,1200,BM
1537,SEIGNEURS D'AIGUILHE,2014,750ml,6.65,1200,BM
1538,VIEUX CHATEAU MAZERAT,2012,750ml,50.0,1200,BM
1539,CHATEAU COUTET,2010,375ml,22.0,600,BM
1540,CHATEAU SUDUIRAUT,2010,375ml,26.0,600,BM
1541,LES ALLEES DE CANTEMERLE,2014,375ml,5.3,600,BM
1542,ALTER EGO DE PALMER,2014,750ml,48.0,600,BM
1543,ANGELOTS DE VILLEMAURINE,2007,750ml,11.6,600,BM
1544,CARMES DE RIEUSSEC,2014,750ml,14.5,600,BM
1545,CARMES DE RIEUSSEC,2013,750ml,14.5,600,BM
1546,CH. MALESCOT ST EXUPERY,2010,750ml,65.0,600,BM
1547,CHATEAU BARDE HAUT,2013,750ml,15.9,600,BM
1548,CHATEAU BERNADOTTE,2011,750ml,10.7,600,BM
1549,CHATEAU BROWN ROUGE,2012,750ml,14.75,600,BM
1550,CHATEAU CARBONNIEUX ROUGE,2013,750ml,18.5,600,BM
1551,CHATEAU CHARMAIL,2008,750ml,10.5,600,BM
1552,CHATEAU CHASSE-SPLEEN,2014,750ml,21.75,600,BM
1553,CHATEAU COUTET,2007,750ml,26.0,600,BM
1554,CHATEAU DE CAMENSAC,2010,750ml,24.0,600,BM
1555,CHATEAU DE CHANTEGRIVE,2014,750ml,8.4,600,BM
1556,CHATEAU DE SALES,2013,750ml,12.6,600,BM
1557,CHATEAU DU TERTRE,2013,750ml,25.0,600,BM
1558,CHATEAU DUHART-MILON,2012,750ml,55.0,600,BM
1559,CHATEAU DUHART-MILON,2011,750ml,66.0,600,BM
1560,CHATEAU DURFORT-VIVENS,2010,750ml,44.0,600,BM
1561,CHATEAU FIGEAC,2011,750ml,79.0,600,BM
1562,CHATEAU FIGEAC,2010,750ml,172.0,600,BM
1563,CHATEAU FOMBRAUGE,2014,750ml,19.0,600,BM
1564,CHATEAU FONPLEGADE,2014,750ml,21.0,600,BM
1565,CHATEAU FONPLEGADE,2012,750ml,25.0,600,BM
1566,CHATEAU FONTENIL,2010,750ml,16.3,600,BM
1567,CHATEAU GABY,2014,750ml,9.5,600,BM
1568,CHATEAU GISCOURS,2013,750ml,36.0,600,BM
1569,CHATEAU GLORIA,2012,750ml,25.0,600,BM
1570,CHATEAU GRAND PUY DUCASSE,2014,750ml,22.2,600,BM
1571,CHATEAU GRESSIER GRD POUJEAUX,2012,750ml,9.6,600,BM
1572,CHATEAU GRUAUD LAROSE,2005,750ml,79.0,600,BM
1573,CHATEAU HAURA,2014,750ml,7.8,600,BM
1574,CHATEAU HAUT MARBUZET,2005,750ml,44.0,600,BM
1575,CHATEAU LA CONFESSION,2013,750ml,17.9,600,BM
1576,CHATEAU LA FLEUR GAZIN,2012,750ml,26.95,600,BM
1577,CHATEAU LA LOUVIERE BLC,2012,750ml,18.0,600,BM
1578,CHATEAU LA POINTE,2014,750ml,23.0,600,BM
1579,CHATEAU LAFITE ROTHSCHILD,2013,750ml,495.0,600,BM
1580,CHATEAU LAFON-ROCHET,2012,750ml,26.0,600,BM
1581,CHATEAU LAGRANGE,2012,750ml,27.5,600,BM
1582,CHATEAU LANESSAN,1999,750ml,12.0,600,BM
1583,CHATEAU LASCOMBES,2009,750ml,79.5,600,BM
1584,CHATEAU LE GAY,2014,750ml,65.0,600,BM
1585,CHATEAU LE GAY,2012,750ml,70.0,600,BM
1586,CHATEAU LEOVILLE BARTON,2014,750ml,55.0,600,BM
1587,CHATEAU LEOVILLE BARTON,2013,750ml,48.5,600,BM
1588,CHATEAU LEOVILLE LAS CASES,2005,750ml,230.0,600,BM
1589,CHATEAU LES CRUZELLES,2014,750ml,13.25,600,BM
1590,CHATEAU LES ORMES DE PEZ,2013,750ml,15.6,600,BM
1591,CHATEAU LES ORMES DE PEZ,2012,750ml,16.8,600,BM
1592,CHATEAU LES ORMES DE PEZ,2009,750ml,29.5,600,BM
1593,CHATEAU L'EVANGILE,2011,750ml,105.0,600,BM
1594,CHATEAU MAUCAILLOU,2013,750ml,13.0,600,BM
1595,CHATEAU MEYNEY,2014,750ml,19.0,600,BM
1596,CHATEAU MONBRISON,2013,750ml,15.3,600,BM
1597,CHATEAU MONBRISON,2010,750ml,24.0,600,BM
